location,source,target
0xba64dc@mhfdat-jp.bin,ネコの瞬速・爆珠,Flash Neko Brs.Jwl
0xba64e0@mhfdat-jp.bin,ネコの瞬速・運珠,Flash Neko Lck.Jwl
0xba64e4@mhfdat-jp.bin,ネコの熟練・体珠,Skill Neko Frm.Jwl
0xba64e8@mhfdat-jp.bin,ネコの熟練・胆珠,Skill Neko R.Jwl
0xba64ec@mhfdat-jp.bin,ネコの熟練・耐珠,Skill Neko Res.Jwl
0xba64f0@mhfdat-jp.bin,ネコの防護・耐珠,Protect Neko Rs.Jwl
0xba64f4@mhfdat-jp.bin,ネコの防護・体珠,Protect Neko F.Jwl
0xba64f8@mhfdat-jp.bin,ネコの防護・胆珠,Protect Neko R.Jwl
0xba64fc@mhfdat-jp.bin,ネコの防風・耐珠,WindPrtc Neko Rs.Jwl
0xba6500@mhfdat-jp.bin,ネコの防風・体珠,WindPrtc Neko F.Jwl
0xba6504@mhfdat-jp.bin,ネコの防風・胆珠,WindPrtc Neko R.Jwl
0xba6508@mhfdat-jp.bin,ネコの防耳・耐珠,Earplug Neko Rs.Jwl
0xba650c@mhfdat-jp.bin,ネコの防耳・体珠,Earplug Neko F.Jwl
0xba6510@mhfdat-jp.bin,ネコの防耳・胆珠,Earplug Neko R.Jwl
0xba6514@mhfdat-jp.bin,ネコの突破・反珠,Penetrate Neko A.Jwl
0xba6518@mhfdat-jp.bin,ネコの突破・励珠,Penetrate Neko E.Jwl
0xba651c@mhfdat-jp.bin,ネコの絶大・反珠,Immense Neko Ant.Jwl
0xba6520@mhfdat-jp.bin,ネコの絶大・励珠,Immense Neko En.Jwl
0xba6524@mhfdat-jp.bin,ネコの炸裂・反珠,Explosion Neko A.Jwl
0xba6528@mhfdat-jp.bin,ネコの炸裂・励珠,Explosion Neko E.Jwl
0xba652c@mhfdat-jp.bin,ネコの激痺・奮珠,EX Para Neko W.Jwl
0xba6530@mhfdat-jp.bin,ネコの激痺・絆珠,EX Para Neko B.Jwl
0xba6534@mhfdat-jp.bin,ネコの激痺・励珠,EX Para Neko E.Jwl
0xba6538@mhfdat-jp.bin,ネコの攻痺・奮珠,Atck Para Neko W.Jwl
0xba653c@mhfdat-jp.bin,ネコの攻痺・絆珠,Atck Para Neko B.Jwl
0xba6540@mhfdat-jp.bin,ネコの攻痺・励珠,Atck Para Neko E.Jwl
0xba6544@mhfdat-jp.bin,ネコの激毒・奮珠,EX Poison Neko W.Jwl
0xba6548@mhfdat-jp.bin,ネコの激毒・絆珠,EX Poison Neko B.Jwl
0xba654c@mhfdat-jp.bin,ネコの激毒・励珠,EX Poison Neko E.Jwl
0xba6550@mhfdat-jp.bin,ネコの攻毒・奮珠,Atck Poisn Neko W.Jwl
0xba6554@mhfdat-jp.bin,ネコの攻毒・絆珠,Atck Poisn Neko B.Jwl
0xba6558@mhfdat-jp.bin,ネコの攻毒・励珠,Atck Poisn Neko E.Jwl
0xba655c@mhfdat-jp.bin,ネコの激睡・奮珠,EX Sleep Neko W.Jwl
0xba6560@mhfdat-jp.bin,ネコの激睡・絆珠,EX Sleep Neko B.Jwl
0xba6564@mhfdat-jp.bin,ネコの激睡・励珠,EX Sleep Neko E.Jwl
0xba6568@mhfdat-jp.bin,ネコの攻睡・奮珠,Atck Sleep Neko W.Jwl
0xba656c@mhfdat-jp.bin,ネコの攻睡・絆珠,Atck Sleep Neko B.Jwl
0xba6570@mhfdat-jp.bin,ネコの攻睡・励珠,Atck Sleep Neko E.Jwl
0xba6574@mhfdat-jp.bin,ネコの鬼痺・土珠,Dem.Para Neko G.Jwl
0xba6578@mhfdat-jp.bin,ネコの鬼痺・風珠,Dem.Para Neko W.Jwl
0xba657c@mhfdat-jp.bin,ネコの鬼痺・音珠,Dem.Para Neko S.Jwl
0xba6580@mhfdat-jp.bin,ネコの鬼励・土珠,Dem.Grit Neko G.Jwl
0xba6584@mhfdat-jp.bin,ネコの鬼励・風珠,Dem.Grit Neko W.Jwl
0xba6588@mhfdat-jp.bin,ネコの鬼励・音珠,Dem.Grit Neko S.Jwl
0xba658c@mhfdat-jp.bin,ネコの回痺・土珠,ParaTime Neko G.Jwl
0xba6590@mhfdat-jp.bin,ネコの回痺・風珠,ParaTime Neko W.Jwl
0xba6594@mhfdat-jp.bin,ネコの回痺・音珠,ParaTime Neko S.Jwl
0xba6598@mhfdat-jp.bin,ネコの回励・土珠,ParaGrit Neko G.Jwl
0xba659c@mhfdat-jp.bin,ネコの回励・風珠,ParaGrit Neko W.Jwl
0xba65a0@mhfdat-jp.bin,ネコの回励・音珠,ParaGrit Neko S.Jwl
0xba65a4@mhfdat-jp.bin,ネコの硬痺・土珠,HrdPara Neko G.Jwl
0xba65a8@mhfdat-jp.bin,ネコの硬痺・風珠,HrdPara Neko W.Jwl
0xba65ac@mhfdat-jp.bin,ネコの硬痺・音珠,HrdPara Neko S.Jwl
0xba65b0@mhfdat-jp.bin,ネコの硬励・土珠,HrdGrit Neko G.Jwl
0xba65b4@mhfdat-jp.bin,ネコの硬励・風珠,HrdGrit Neko W.Jwl
0xba65b8@mhfdat-jp.bin,ネコの硬励・音珠,HrdGrit Neko S.Jwl
0xba65bc@mhfdat-jp.bin,ネコの速痺・土珠,Spd.Para Neko G.Jwl
0xba65c0@mhfdat-jp.bin,ネコの速痺・風珠,Spd.Para Neko W.Jwl
0xba65c4@mhfdat-jp.bin,ネコの速痺・音珠,Spd.Para Neko S.Jwl
0xba65c8@mhfdat-jp.bin,ネコの援護珠Ｐ,Support Neko Jwl P
0xba65cc@mhfdat-jp.bin,金ネコの栄冠,Gold Neko Crown
0xba65d0@mhfdat-jp.bin,銀ネコの栄光,Silver Neko Glory
0xba65d4@mhfdat-jp.bin,銅ネコの栄誉,Copper Neko Honour
0xba65d8@mhfdat-jp.bin,ネコの耐状珠Ｐ,Neko Res Jewel P
0xba65dc@mhfdat-jp.bin,ネコの笛吹珠Ｐ,Neko Flutist Jwl P
0xba65e0@mhfdat-jp.bin,ダミー10576,Dummy 10576
0xba65e4@mhfdat-jp.bin,創音竜討伐の証,Poborubarumu Proof
0xba65e8@mhfdat-jp.bin,創音竜の皮,Poborubarumu Hide
0xba65ec@mhfdat-jp.bin,創音竜の体液,Poborubarumu Fluid
0xba65f0@mhfdat-jp.bin,創音竜の骨髄,Poborubarumu Marrow
0xba65f4@mhfdat-jp.bin,創音竜の鳴管,Poborubarumu Ringer
0xba65f8@mhfdat-jp.bin,巨大貝の破片,Giant Clam Debris
0xba65fc@mhfdat-jp.bin,創音竜の歯,Poborubarumu Fang
0xba6600@mhfdat-jp.bin,創音竜の翼膜,Poboru. Webbing
0xba6604@mhfdat-jp.bin,創音竜の厚皮,Poborubarumu Piel
0xba6608@mhfdat-jp.bin,創音竜の潤液,Poboru. Emulsion
0xba660c@mhfdat-jp.bin,創音竜の秘髄,Poboru.Deep Marrow
0xba6610@mhfdat-jp.bin,創音竜の喉,Poborubarumu Throat
0xba6614@mhfdat-jp.bin,巨大貝の殻,Poborubarumu Shl
0xba6618@mhfdat-jp.bin,創音竜の歯列,Poboru. Dentition
0xba661c@mhfdat-jp.bin,創音竜の翼,Poborubarumu Wing
0xba6620@mhfdat-jp.bin,創音竜の発音袋,Poboru. Song Sac
0xba6624@mhfdat-jp.bin,ストラ生産券,Stradia Tkt
0xba6628@mhfdat-jp.bin,リウラ生産券,Riura Tkt
0xba662c@mhfdat-jp.bin,ラルシャ生産券,Larcia Tkt
0xba6630@mhfdat-jp.bin,シェルシャ生産券,Shelsha Tkt
0xba6634@mhfdat-jp.bin,ラグリ生産券,Lagri Tkt
0xba6638@mhfdat-jp.bin,ラグリＢ生産券,Lagri B Tkt
0xba663c@mhfdat-jp.bin,ラグリＰ生産券,Lagri P Tkt
0xba6640@mhfdat-jp.bin,ラグリＲ生産券,Lagri R Tkt
0xba6644@mhfdat-jp.bin,ラグリＤ生産券,Lagri D Tkt
0xba6648@mhfdat-jp.bin,ラグリＳ生産券,Lagri S Tkt
0xba664c@mhfdat-jp.bin,ラグリＫ生産券,Lagri K Tkt
0xba6650@mhfdat-jp.bin,ザウリ生産券,Zaouli Tkt
0xba6654@mhfdat-jp.bin,ザウリＢ生産券,Zaouli B Tkt
0xba6658@mhfdat-jp.bin,ザウリＰ生産券,Zaouli P Tkt
0xba665c@mhfdat-jp.bin,ザウリＲ生産券,Zaouli R Tkt
0xba6660@mhfdat-jp.bin,ザウリＤ生産券,Zaouli D Tkt
0xba6664@mhfdat-jp.bin,ザウリＳ生産券,Zaouli S Tkt
0xba6668@mhfdat-jp.bin,ザウリＫ生産券,Zaouli K Tkt
0xba666c@mhfdat-jp.bin,花散里生産券,Hanachirusato Tkt
0xba6670@mhfdat-jp.bin,藤裏葉生産券,Flower Petal V.Tkt
0xba6674@mhfdat-jp.bin,花宴弓生産券,Flower Bow Tkt
0xba6678@mhfdat-jp.bin,藤袴弓生産券,Wysteria Bow Tkt
0xba667c@mhfdat-jp.bin,デフィ生産券,Defi Tkt
0xba6680@mhfdat-jp.bin,ヴィーゾフ生産券,Vizov Tkt
0xba6684@mhfdat-jp.bin,ライゼ生産券,Lies Tkt
0xba6688@mhfdat-jp.bin,ヴィア生産券,Via Tkt
0xba668c@mhfdat-jp.bin,ケット生産券,Ketto Tkt
0xba6690@mhfdat-jp.bin,ケットＲ生産券,Ketto R Tkt
0xba6694@mhfdat-jp.bin,ケットＯ生産券,Ketto O Tkt
0xba6698@mhfdat-jp.bin,ケットＫ生産券,Ketto K Tkt
0xba669c@mhfdat-jp.bin,ケットＳ生産券,Ketto S Tkt
0xba66a0@mhfdat-jp.bin,ケットＣ生産券,Ketto C Tkt
0xba66a4@mhfdat-jp.bin,ケットＤ生産券,Ketto D Tkt
0xba66a8@mhfdat-jp.bin,ポイスク生産券,Poisuku Tkt
0xba66ac@mhfdat-jp.bin,ポイスクＲ生産券,Poisuku R Tkt
0xba66b0@mhfdat-jp.bin,ポイスクＪ生産券,Poisuku J Tkt
0xba66b4@mhfdat-jp.bin,ポイスクＰ生産券,Poisuku P Tkt
0xba66b8@mhfdat-jp.bin,ポイスクＣ生産券,Poisuku C Tkt
0xba66bc@mhfdat-jp.bin,ポイスクＳ生産券,Poisuku S Tkt
0xba66c0@mhfdat-jp.bin,ポイスクＵ生産券,Poisuku U Tkt
0xba66c4@mhfdat-jp.bin,ローレライ生産券,Lorelei Tkt
0xba66c8@mhfdat-jp.bin,マンサナ生産券,Mansana Tkt
0xba66cc@mhfdat-jp.bin,ファータ生産券,Fata Tkt
0xba66d0@mhfdat-jp.bin,フルール生産券,Fleur Tkt
0xba66d4@mhfdat-jp.bin,炎妃龍の絶鱗,Lunastra Pwr.Scl
0xba66d8@mhfdat-jp.bin,炎妃龍の絶殻,Lunastra Pwr.Shl
0xba66dc@mhfdat-jp.bin,炎妃龍の貴翼,Luna. Noble Wing
0xba66e0@mhfdat-jp.bin,炎妃龍の冠鬣,Lunastra Crown Mane
0xba66e4@mhfdat-jp.bin,幻の龍秘宝,Phantom Drgn Trsr
0xba66e8@mhfdat-jp.bin,炎妃龍の美牙,Luna. Lovely Fang
0xba66ec@mhfdat-jp.bin,炎妃龍の妖牙,Luna. Mystic Fang
0xba66f0@mhfdat-jp.bin,炎妃龍の宝牙,Lunastra Trsr Fang
0xba66f4@mhfdat-jp.bin,晶竜の仙鱗,Kuaru. Ever Scale
0xba66f8@mhfdat-jp.bin,晶竜の仙皮,Kuaru. Ever Hide
0xba66fc@mhfdat-jp.bin,晶竜の玉髄,Kuaru. Essence Gem
0xba6700@mhfdat-jp.bin,晶竜の紫群青玻璃,Kuaru. UV Crystal
0xba6704@mhfdat-jp.bin,晶竜の縞瑪瑙,Kuaru. Stripestone
0xba6708@mhfdat-jp.bin,晶竜の虹瑪瑙,Kuaru. Rainbow Gem
0xba670c@mhfdat-jp.bin,晶竜の両錐水晶,Kuaru. Prismastone
0xba6710@mhfdat-jp.bin,蒼火竜の至殻,A. Rath Supreme Shl
0xba6714@mhfdat-jp.bin,蒼火竜の至鱗,A. Rath Supr Scle
0xba6718@mhfdat-jp.bin,蒼火竜の秘髄,A. Rath Deep Marrow
0xba671c@mhfdat-jp.bin,蒼火竜の血色珠,S. Rath Bloodgem
0xba6720@mhfdat-jp.bin,蒼火竜の栄鱗,A. Rath Glory Scale
0xba6724@mhfdat-jp.bin,桜火竜の壮殻,P. Rath Olden Shl
0xba6728@mhfdat-jp.bin,桜火竜の壮鱗,P. Rath Olden Scle
0xba672c@mhfdat-jp.bin,桜火竜の貫棘,P. Rath Great Spike
0xba6730@mhfdat-jp.bin,桜火竜の兇逆鱗,P. Rath Glow Plate
0xba6734@mhfdat-jp.bin,桜火竜の朧殻,P. Rathian Haze Shl
0xba6738@mhfdat-jp.bin,リースティ生産券,Risty Tkt
0xba673c@mhfdat-jp.bin,デルスール生産券,Del Sur Tkt
0xba6740@mhfdat-jp.bin,トリヘス生産券,Trihes Tkt
0xba6744@mhfdat-jp.bin,ルクス生産券,Lux Raw Tkt
0xba6748@mhfdat-jp.bin,ズュート生産券,Zut Student Tkt
0xba674c@mhfdat-jp.bin,密封回復薬,Tower Potion
0xba6750@mhfdat-jp.bin,密封回復薬Ｇ,Tower Mega Potion
0xba6754@mhfdat-jp.bin,密封秘薬,Tower Max Potion
0xba6758@mhfdat-jp.bin,防湿生命の粉塵,Life Dust
0xba675c@mhfdat-jp.bin,干しこんがり肉,Tower Steak
0xba6760@mhfdat-jp.bin,干しこんがり肉Ｇ,Twr WellDone Steak
0xba6764@mhfdat-jp.bin,密封解毒薬,Tower Antidote
0xba6768@mhfdat-jp.bin,特効薬,Deadly Poison Cure
0xba676c@mhfdat-jp.bin,硬製消臭玉,Tower Deoderant
0xba6770@mhfdat-jp.bin,密封活力剤,Tower Immunizer
0xba6774@mhfdat-jp.bin,密封活力剤Ｇ,Tower Immunizer G
0xba6778@mhfdat-jp.bin,瞬歩の実漬け,Twr MoveSpd Fruit
0xba677c@mhfdat-jp.bin,防湿忍耐の丸薬,Tower Armor Pill
0xba6780@mhfdat-jp.bin,密封強走薬,Tower Dash Juice
0xba6784@mhfdat-jp.bin,密封強走薬Ｇ,Tower Dash Juice G
0xba6788@mhfdat-jp.bin,防湿小タル爆弾,Tower SmallBrlBomb
0xba678c@mhfdat-jp.bin,防湿投げタル爆弾,Tower ThrowingBomb
0xba6790@mhfdat-jp.bin,小型角笛,Small horn
0xba6794@mhfdat-jp.bin,軽量砥石,T. Whetstones
0xba6798@mhfdat-jp.bin,軽量高速砥石,T. Fast Whetstone
0xba679c@mhfdat-jp.bin,密閉強撃ビン,T. Power Coating
0xba67a0@mhfdat-jp.bin,密閉毒ビン,T. Poison Coating
0xba67a4@mhfdat-jp.bin,備蓄LV2 通常弾,T. Normal S LV2
0xba67a8@mhfdat-jp.bin,備蓄LV3 通常弾,T. Normal S LV3
0xba67ac@mhfdat-jp.bin,備蓄LV1 貫通弾,T. Pierce S LV1
0xba67b0@mhfdat-jp.bin,備蓄LV2 貫通弾,T. Pierce S LV2
0xba67b4@mhfdat-jp.bin,備蓄LV3 貫通弾,T. Pierce S LV3
0xba67b8@mhfdat-jp.bin,備蓄LV1 散弾,T. Pellet S Lv1
0xba67bc@mhfdat-jp.bin,備蓄LV2 散弾,T. Pellet S Lv2
0xba67c0@mhfdat-jp.bin,備蓄LV3 散弾,T. Pellet S Lv3
0xba67c4@mhfdat-jp.bin,備蓄LV1 徹甲榴弾,T. Crag S Lv1
0xba67c8@mhfdat-jp.bin,備蓄LV2 徹甲榴弾,T. Crag S Lv2
0xba67cc@mhfdat-jp.bin,備蓄LV3 徹甲榴弾,T. Crag S Lv3
0xba67d0@mhfdat-jp.bin,備蓄LV1 拡散弾,T. Clust S Lv1
0xba67d4@mhfdat-jp.bin,備蓄LV2 拡散弾,T. Clust S Lv2
0xba67d8@mhfdat-jp.bin,備蓄LV3 拡散弾,T. Clust S Lv3
0xba67dc@mhfdat-jp.bin,備蓄火炎弾,T. Flaming S
0xba67e0@mhfdat-jp.bin,備蓄水冷弾,T. Water S
0xba67e4@mhfdat-jp.bin,備蓄電撃弾,T. Thunder S
0xba67e8@mhfdat-jp.bin,備蓄氷結弾,T. Freeze S
0xba67ec@mhfdat-jp.bin,備蓄滅龍弾,T. Dragon S
0xba67f0@mhfdat-jp.bin,備蓄LV1 回復弾,T. Recov S Lv1
0xba67f4@mhfdat-jp.bin,備蓄LV2 回復弾,T. Recov S Lv2
0xba67f8@mhfdat-jp.bin,備蓄LV1 毒弾,T. Poison S Lv1
0xba67fc@mhfdat-jp.bin,備蓄LV2 毒弾,T. Poison S Lv2
0xba6800@mhfdat-jp.bin,軽量爆撃剣晶,T.Bomb Crystal
0xba6804@mhfdat-jp.bin,軽量猛毒剣晶,T.Poison Crystal
0xba6808@mhfdat-jp.bin,軽量火炎剣晶,T.Fire Crystal
0xba680c@mhfdat-jp.bin,軽量水激剣晶,T.Water Crystal
0xba6810@mhfdat-jp.bin,軽量雷神剣晶,T.Thunder Crystal
0xba6814@mhfdat-jp.bin,軽量氷結剣晶,T.Ice Crystal
0xba6818@mhfdat-jp.bin,軽量龍王剣晶,T.Dragon Crystal
0xba681c@mhfdat-jp.bin,きらきらした石,Shimmering Stones
0xba6820@mhfdat-jp.bin,透き通る石,Clear Stone
0xba6824@mhfdat-jp.bin,ふわふわした石,Fluffy Stones
0xba6828@mhfdat-jp.bin,小さな歯車,Small Gears
0xba682c@mhfdat-jp.bin,精巧な金筒,Delicate Gold Tube
0xba6830@mhfdat-jp.bin,純全な金属球,Pure Metal Ball
0xba6834@mhfdat-jp.bin,鱗の化石,Scale Fossil
0xba6838@mhfdat-jp.bin,爪の化石,Claw Fossil
0xba683c@mhfdat-jp.bin,牙の化石,Fang Fossil
0xba6840@mhfdat-jp.bin,翼の化石,Wing Fossil
0xba6844@mhfdat-jp.bin,頭の化石,Head Fossil
0xba6848@mhfdat-jp.bin,ネコ珠の素・桜,Sakura Neko Jwl
0xba684c@mhfdat-jp.bin,ネコ珠の素・水,Water Neko Jwl
0xba6850@mhfdat-jp.bin,ネコ珠の素・朱,Blood Neko Jwl
0xba6854@mhfdat-jp.bin,ネコ珠の素・紅,Crimson Neko Jwl
0xba6858@mhfdat-jp.bin,ネコ珠の素・緋,Scarlet Neko Jwl
0xba685c@mhfdat-jp.bin,ネコ珠の素・藤,Wisteria Neko Jwl
0xba6860@mhfdat-jp.bin,ネコ珠の素・苗,Seedling Neko Jwl
0xba6864@mhfdat-jp.bin,ネコ珠の素・桃,Peach Neko Jwl
0xba6868@mhfdat-jp.bin,ネコ珠の素・茜,Madder Neko Jwl
0xba686c@mhfdat-jp.bin,ネコ珠の素・紺,Navy Blue Neko Jwl
0xba6870@mhfdat-jp.bin,ネコ珠の素・紅樺,Red Birch Neko Jwl
0xba6874@mhfdat-jp.bin,ネコ珠の素・青竹,Bamboo Neko Jwl
0xba6878@mhfdat-jp.bin,ネコ珠の素・浅葱,Turquiose Neko Jwl
0xba687c@mhfdat-jp.bin,ネコ珠の素・千草,Flower Neko Jwl
0xba6880@mhfdat-jp.bin,ネコ珠の素・牡丹,Peony Neko Jwl
0xba6884@mhfdat-jp.bin,ネコ珠の素・白群,White G Neko Jwl
0xba6888@mhfdat-jp.bin,キャラバン梅箱,Caravan Plum Box
0xba688c@mhfdat-jp.bin,キャラバン菊箱,Caravan ChrysnthmBox
0xba6890@mhfdat-jp.bin,キャラバン桜箱,Caravan Cherry Box
0xba6894@mhfdat-jp.bin,グリーフシード,Grief Seed
0xba6898@mhfdat-jp.bin,まどか生産券,Madoka Tkt
0xba689c@mhfdat-jp.bin,ソウルジェム,Soul Gem
0xba68a0@mhfdat-jp.bin,ソウルジェム・濁,Faded Soul Gem
0xba68a4@mhfdat-jp.bin,ＦＧ２生産券・１,FG2 Tkt 1
0xba68a8@mhfdat-jp.bin,ＦＧ２生産券・２,FG2 Tkt 2
0xba68ac@mhfdat-jp.bin,ＦＧ２生産券・３,FG2 Tkt 3
0xba68b0@mhfdat-jp.bin,ＦＧ２生産券・４,FG2 Tkt 4
0xba68b4@mhfdat-jp.bin,ＦＧ２生産券・５,FG2 Tkt 5
0xba68b8@mhfdat-jp.bin,ＦＧ２生産券・６,FG2 Tkt 6
0xba68bc@mhfdat-jp.bin,ＦＧ２生産券・７,FG2 Tkt 7
0xba68c0@mhfdat-jp.bin,ダミー10760,Dummy 10760
0xba68c4@mhfdat-jp.bin,ダミー10761,Dummy 10761
0xba68c8@mhfdat-jp.bin,ダミー10762,Dummy 10762
0xba68cc@mhfdat-jp.bin,お年玉【未】,"New Years Gift ""Ram"""
0xba68d0@mhfdat-jp.bin,甘い芳香,Sweet Fragrance
0xba68d4@mhfdat-jp.bin,ほのかな灯り・桃,Glimmering Peach
0xba68d8@mhfdat-jp.bin,きらきらした粉,Glitter Powder
0xba68dc@mhfdat-jp.bin,優美な器,Graceful Vessel
0xba68e0@mhfdat-jp.bin,勇敢な兜,Brave Helmet
0xba68e4@mhfdat-jp.bin,しろねこの手形,White Cats Bill
0xba68e8@mhfdat-jp.bin,あかねこの樽,Crimson Cat Barrel
0xba68ec@mhfdat-jp.bin,あくねこの樽,Aku Cat Barrel
0xba68f0@mhfdat-jp.bin,嵐魂草,Stormsoul Grass
0xba68f4@mhfdat-jp.bin,丘魂草,Hillsoul Grass
0xba68f8@mhfdat-jp.bin,ほのかな灯り・紺,Dusk ・ Navy Blue
0xba68fc@mhfdat-jp.bin,楼閣純石,High Purecrystal
0xba6900@mhfdat-jp.bin,高閣淡石,Tower Purecrystal
0xba6904@mhfdat-jp.bin,麗生の花片,Reisei Petal
0xba6908@mhfdat-jp.bin,高貴な黒布,Regal Black Cloth
0xba690c@mhfdat-jp.bin,黄金撚糸,Golden Thread
0xba6910@mhfdat-jp.bin,トゥールム生産券,Trume Tkt
0xba6914@mhfdat-jp.bin,ギルド黒晶紋章,Guild Crystal Crest
0xba6918@mhfdat-jp.bin,ギルド黒輝紋章,Guild Abyss Crest
0xba691c@mhfdat-jp.bin,ギルド冥朱紋章,Guild Cerise Crest
0xba6920@mhfdat-jp.bin,重々しい爪,Fresh Heavy Claw
0xba6924@mhfdat-jp.bin,シャテム生産券頭,Shantien Kit 1 Head
0xba6928@mhfdat-jp.bin,シャテム生産券胴,Shantien Kit 1 Chest
0xba692c@mhfdat-jp.bin,シャテム生産券腕,Shantien Kit 1 Arms
0xba6930@mhfdat-jp.bin,シャテム生産券腰,Shantien Kit 1 Waist
0xba6934@mhfdat-jp.bin,シャテム生産券脚,Shantien Kit 1 Legs
0xba6938@mhfdat-jp.bin,ヘヴリア生産券頭,Shantien Kit 2 Head
0xba693c@mhfdat-jp.bin,ヘヴリア生産券胴,Shantien Kit 2 Chest
0xba6940@mhfdat-jp.bin,ヘヴリア生産券腕,Shantien Kit 2 Arms
0xba6944@mhfdat-jp.bin,ヘヴリア生産券腰,Shantien Kit 2 Waist
0xba6948@mhfdat-jp.bin,ヘヴリア生産券脚,Shantien Kit 2 Legs
0xba694c@mhfdat-jp.bin,ティルル生産券頭,Shantien Kit 3 Head
0xba6950@mhfdat-jp.bin,ティルル生産券胴,Shantien Kit 3 Chest
0xba6954@mhfdat-jp.bin,ティルル生産券腕,Shantien Kit 3 Arms
0xba6958@mhfdat-jp.bin,ティルル生産券腰,Shantien Kit 3 Waist
0xba695c@mhfdat-jp.bin,ティルル生産券脚,Shantien Kit 3 Legs
0xba6960@mhfdat-jp.bin,バンデ生産券頭,Bande Tkt (Head)
0xba6964@mhfdat-jp.bin,バンデ生産券胴,Bande Tkt (Chest)
0xba6968@mhfdat-jp.bin,バンデ生産券腕,Bande Tkt (Arm)
0xba696c@mhfdat-jp.bin,バンデ生産券腰,Bande Tkt (Waist)
0xba6970@mhfdat-jp.bin,バンデ生産券脚,Bande Tkt (Leg)
0xba6974@mhfdat-jp.bin,天日生産券頭,Sun Tkt Head
0xba6978@mhfdat-jp.bin,天日生産券胴,Sun Tkt Torso
0xba697c@mhfdat-jp.bin,天日生産券腕,Sun Tkt Arms
0xba6980@mhfdat-jp.bin,天日生産券腰,Sun Tkt Waist
0xba6984@mhfdat-jp.bin,天日生産券脚,Sun Tkt Legs
0xba6988@mhfdat-jp.bin,ベンディ生産券,Bendi Tkt
0xba698c@mhfdat-jp.bin,ルヴナン生産券,Revenants Tkt
0xba6990@mhfdat-jp.bin,金飾りの破片,Gold Ornament Shrd
0xba6994@mhfdat-jp.bin,桜星鉄,Pink Star Iron
0xba6998@mhfdat-jp.bin,鉄色原珠,Iron Tinted Jewel
0xba699c@mhfdat-jp.bin,青鈍原珠,Blue Blunt Jewel
0xba69a0@mhfdat-jp.bin,ヨルティ剣珠Ｇ,Yoruti BM G
0xba69a4@mhfdat-jp.bin,ヨルティ剣珠GF,Yoruti BM GF
0xba69a8@mhfdat-jp.bin,ヨルティ剣珠GX1,Yoruti BM GX1
0xba69ac@mhfdat-jp.bin,ヨルティ剣珠GX2,Yoruti BM GX2
0xba69b0@mhfdat-jp.bin,ヨルティ剣珠GX3,Yoruti BM GX3
0xba69b4@mhfdat-jp.bin,ヨルティ剣珠GX4,Yoruti BM GX4
0xba69b8@mhfdat-jp.bin,ヨルティ剣珠GX5,Yoruti BM GX5
0xba69bc@mhfdat-jp.bin,ヨルティ射珠Ｇ,Yoruti GN G
0xba69c0@mhfdat-jp.bin,ヨルティ射珠GF,Yoruti GN GF
0xba69c4@mhfdat-jp.bin,ヨルティ射珠GX1,Yoruti GN GX1
0xba69c8@mhfdat-jp.bin,ヨルティ射珠GX2,Yoruti GN GX2
0xba69cc@mhfdat-jp.bin,ヨルティ射珠GX3,Yoruti GN GX3
0xba69d0@mhfdat-jp.bin,ヨルティ射珠GX4,Yoruti GN GX4
0xba69d4@mhfdat-jp.bin,ヨルティ射珠GX5,Yoruti GN GX5
0xba69d8@mhfdat-jp.bin,クアル剣珠Ｇ,Kuaru BM G
0xba69dc@mhfdat-jp.bin,クアル剣珠GF,Kuaru BM GF
0xba69e0@mhfdat-jp.bin,クアル剣珠GX1,Kuaru BM GX1
0xba69e4@mhfdat-jp.bin,クアル剣珠GX2,Kuaru BM GX2
0xba69e8@mhfdat-jp.bin,クアル剣珠GX3,Kuaru BM GX3
0xba69ec@mhfdat-jp.bin,クアル剣珠GX4,Kuaru BM GX4
0xba69f0@mhfdat-jp.bin,クアル剣珠GX5,Kuaru BM GX5
0xba69f4@mhfdat-jp.bin,クアル射珠Ｇ,Kuaru GN G
0xba69f8@mhfdat-jp.bin,クアル射珠GF,Kuaru GN GF
0xba69fc@mhfdat-jp.bin,クアル射珠GX1,Kuaru GN GX1
0xba6a00@mhfdat-jp.bin,クアル射珠GX2,Kuaru GN GX2
0xba6a04@mhfdat-jp.bin,クアル射珠GX3,Kuaru GN GX3
0xba6a08@mhfdat-jp.bin,クアル射珠GX4,Kuaru GN GX4
0xba6a0c@mhfdat-jp.bin,クアル射珠GX5,Kuaru GN GX5
0xba6a10@mhfdat-jp.bin,エンプレ剣珠Ｇ,Lunastra BM G
0xba6a14@mhfdat-jp.bin,エンプレ剣珠GF,Lunastra BM GF
0xba6a18@mhfdat-jp.bin,エンプレ剣珠GX1,Lunastra BM GX1
0xba6a1c@mhfdat-jp.bin,エンプレ剣珠GX2,Lunastra BM GX2
0xba6a20@mhfdat-jp.bin,エンプレ剣珠GX3,Lunastra BM GX3
0xba6a24@mhfdat-jp.bin,エンプレ剣珠GX4,Lunastra BM GX4
0xba6a28@mhfdat-jp.bin,エンプレ剣珠GX5,Lunastra BM GX5
0xba6a2c@mhfdat-jp.bin,エンプレ射珠Ｇ,Lunastra GN G
0xba6a30@mhfdat-jp.bin,エンプレ射珠GF,Lunastra GN GF
