location,source,target
0x940bbc@mhfdat-jp.bin,雷豪斬鉄鎌【獄】,"Shockscythe ""Prison"""
0x940bc0@mhfdat-jp.bin,イニティソード,Infinity Sword
0x940bc4@mhfdat-jp.bin,アウィスソード,Awis Sword
0x940bc8@mhfdat-jp.bin,ヴォーラエッジ,Vola Edge
0x940bcc@mhfdat-jp.bin,ダミー,
0x940bd0@mhfdat-jp.bin,シュラー・スマッシャ,Schrade Smasher
0x940bd4@mhfdat-jp.bin,シュラー・ブレイカー,Schrade Breaker
0x940bd8@mhfdat-jp.bin,シュラー・バッシュ,Schrade Basher
0x940bdc@mhfdat-jp.bin,ラズロティスモ,5F20・ラズロティスモ
0x940be0@mhfdat-jp.bin,ズィゲンティスモ,6020・ズィゲンティスモ
0x940be4@mhfdat-jp.bin,グロール・スマッシャ,6120・グロール・スマッシャ
0x940be8@mhfdat-jp.bin,グロール・ブレイカー,6220・グロール・ブレイカー
0x940bec@mhfdat-jp.bin,グロール・バッシュ,6320・グロール・バッシュ
0x940bf0@mhfdat-jp.bin,ディオメールン,6420・ディオメールン
0x940bf4@mhfdat-jp.bin,ディオフェール,6520・ディオフェール
0x940bf8@mhfdat-jp.bin,ジャルキ・スマッシャ,6620・ジャルキ・スマッシャ
0x940bfc@mhfdat-jp.bin,ジャルキ・ブレイカー,6720・ジャルキ・ブレイカー
0x940c00@mhfdat-jp.bin,ジャルキ・バッシュ,6820・ジャルキ・バッシュ
0x940c04@mhfdat-jp.bin,ヴァダー・スマッシャ,6920・ヴァダー・スマッシャ
0x940c08@mhfdat-jp.bin,ヴァダー・ブレイカー,6A20・ヴァダー・ブレイカー
0x940c0c@mhfdat-jp.bin,ヴァダー・バッシュ,6B20・ヴァダー・バッシュ
0x940c10@mhfdat-jp.bin,アストラ・スマッシャ,Astra Smasher
0x940c14@mhfdat-jp.bin,アストラ・ブレイカー,Astra Breaker
0x940c18@mhfdat-jp.bin,アストラ・バッシュ,Astra Bash
0x940c1c@mhfdat-jp.bin,コンヘラ・スマッシャ,6F20・コンヘラ・スマッシャ
0x940c20@mhfdat-jp.bin,コンヘラ・ブレイカー,7020・コンヘラ・ブレイカー
0x940c24@mhfdat-jp.bin,コンヘラ・バッシュ,7120・コンヘラ・バッシュ
0x940c28@mhfdat-jp.bin,ベンティカスタナ,7220・ベンティカスタナ
0x940c2c@mhfdat-jp.bin,ベンティスブロウ,7320・ベンティスブロウ
0x940c30@mhfdat-jp.bin,イグラ貤,Igla Ⅰ
0x940c34@mhfdat-jp.bin,イグラ賖,Igla Ⅱ
0x940c38@mhfdat-jp.bin,イグラ賕,Igla Ⅲ
0x940c3c@mhfdat-jp.bin,イグラ賙,Igla Ⅳ
0x940c40@mhfdat-jp.bin,イグ・アラマ,Igla Arama
0x940c44@mhfdat-jp.bin,ストレイフ貤【紫】,"Strafe Ⅰ ""Violet"""
0x940c48@mhfdat-jp.bin,ストレイフ賖【紫】,"Strafe Ⅱ ""Violet"""
0x940c4c@mhfdat-jp.bin,ストレイフ賕【紫】,"Strafe Ⅲ ""Violet"""
0x940c50@mhfdat-jp.bin,ストレイフ・ラピテス,Strafe Lapiths
0x940c54@mhfdat-jp.bin,新スリープボール・紫,"New Sleep Ball ""Purple"""
0x940c58@mhfdat-jp.bin,新スリープロック・紫,7E20・新スリープロック・紫
0x940c5c@mhfdat-jp.bin,新スリープアイス・紫,7F20・新スリープアイス・紫
0x940c60@mhfdat-jp.bin,新アイスの実・紫,8020・新アイスの実・紫
0x940c64@mhfdat-jp.bin,新スリープボール・桃,"New Sleep Ball ""Peach"""
0x940c68@mhfdat-jp.bin,新スリープロック・桃,"New Sleep Lock ""Peach"""
0x940c6c@mhfdat-jp.bin,新スリープアイス・桃,"New Sleep Ice ""Peach"""
0x940c70@mhfdat-jp.bin,新アイスの実・桃,"New Ice Cream ""Peach"""
0x940c74@mhfdat-jp.bin,新スリープボール・橙,"New Sleep Ball ""Orange"""
0x940c78@mhfdat-jp.bin,新スリープロック・橙,"New Sleep Lock ""Orange"""
0x940c7c@mhfdat-jp.bin,新スリープアイス・橙,"New Sleep Ice ""Orange"""
0x940c80@mhfdat-jp.bin,新アイスの実・橙,"New Ice Fruit ""Orange"""
0x940c84@mhfdat-jp.bin,新スリープボール・黄,"New Sleep Ball ""Yellow"
0x940c88@mhfdat-jp.bin,新スリープロック・黄,"New Sleep Lock ""Yellow"
0x940c8c@mhfdat-jp.bin,新スリープアイス・黄,"New Sleep Ice ""Yellow"
0x940c90@mhfdat-jp.bin,新アイスの実・黄,"New Ice Cream ""Yellow"
0x940c94@mhfdat-jp.bin,果汁入スリープロック,Fruity Sleep Ball
0x940c98@mhfdat-jp.bin,濃厚スリープアイス,Thick Sleep Ice
0x940c9c@mhfdat-jp.bin,アイスの実,Ice Fruit
0x940ca0@mhfdat-jp.bin,果汁入スリープロック,Fruity Sleep Ball
0x940ca4@mhfdat-jp.bin,濃厚スリープアイス,Thick Sleep Ice
0x940ca8@mhfdat-jp.bin,アイスの実,Ice Fruit
0x940cac@mhfdat-jp.bin,果汁入スリープロック,Fruity Sleep Ball
0x940cb0@mhfdat-jp.bin,濃厚スリープアイス,Thick Sleep Ice
0x940cb4@mhfdat-jp.bin,アイスの実,Ice Fruit
0x940cb8@mhfdat-jp.bin,果汁入スリープロック,Fruity Sleep Ball
0x940cbc@mhfdat-jp.bin,濃厚スリープアイス,Thick Sleep Ice
0x940cc0@mhfdat-jp.bin,アイスの実,Ice Fruit
0x940cc4@mhfdat-jp.bin,果汁入スリープロック,Fruity Sleep Ball
0x940cc8@mhfdat-jp.bin,濃厚スリープアイス,Thick Sleep Ice
0x940ccc@mhfdat-jp.bin,アイスの実,Ice Fruit
0x940cd0@mhfdat-jp.bin,果汁入スリープロック,Fruity Sleep Ball
0x940cd4@mhfdat-jp.bin,濃厚スリープアイス,Thick Sleep Ice
0x940cd8@mhfdat-jp.bin,アイスの実,Ice Fruit
0x940cdc@mhfdat-jp.bin,果汁入スリープロック,Fruity Sleep Ball
0x940ce0@mhfdat-jp.bin,濃厚スリープアイス,Thick Sleep Ice
0x940ce4@mhfdat-jp.bin,アイスの実,Ice Fruit
0x940ce8@mhfdat-jp.bin,果汁入スリープロック,Fruity Sleep Ball
0x940cec@mhfdat-jp.bin,濃厚スリープアイス,Thick Sleep Ice
0x940cf0@mhfdat-jp.bin,アイスの実,Ice Fruit
0x940cf4@mhfdat-jp.bin,ミクホン・独奏,Miku Solo
0x940cf8@mhfdat-jp.bin,ミクホン・二重奏,Miku Duo
0x940cfc@mhfdat-jp.bin,ミクホン・三重奏,Miku Trio
0x940d00@mhfdat-jp.bin,ミクホン・四重奏,Miku Quartet
0x940d04@mhfdat-jp.bin,ミクホン・五重奏,Miku Quintet
0x940d08@mhfdat-jp.bin,初音声楽・独奏,Hatsune Solo Vocals
0x940d0c@mhfdat-jp.bin,初音声楽・二重奏,Hatsune Duo Vocals
0x940d10@mhfdat-jp.bin,初音声楽・三重奏,Hatsune Trio Vocals
0x940d14@mhfdat-jp.bin,初音声楽・四重奏,Hatsune Quartet Vocals
0x940d18@mhfdat-jp.bin,初音声楽・五重奏,Hatsune Quintet Vocals
0x940d1c@mhfdat-jp.bin,アブソクラッシュ,Absolute Crasher
0x940d20@mhfdat-jp.bin,エヒトス,B020・エヒトス
0x940d24@mhfdat-jp.bin,イニティメイス,Infinity Mace
0x940d28@mhfdat-jp.bin,アウィスハンマー,Awis Hammer
0x940d2c@mhfdat-jp.bin,ヴォーラメイス,Vola Mace
0x940d30@mhfdat-jp.bin,ダミー,
0x940d34@mhfdat-jp.bin,ジアル・リアゴ,B520・ジアル・リアゴ
0x940d38@mhfdat-jp.bin,ジアル・クドラ,B620・ジアル・クドラ
0x940d3c@mhfdat-jp.bin,ジアル・ゴノ,B720・ジアル・ゴノ
0x940d40@mhfdat-jp.bin,カネレ・エザー,B820・カネレ・エザー
0x940d44@mhfdat-jp.bin,カネレ・パーン,B920・カネレ・パーン
0x940d48@mhfdat-jp.bin,フェーリ・エラス,BA20・フェーリ・エラス
0x940d4c@mhfdat-jp.bin,ブル・リアゴ,BB20・ブル・リアゴ
0x940d50@mhfdat-jp.bin,ブル・クドラ,BC20・ブル・クドラ
0x940d54@mhfdat-jp.bin,ブル・ゴノ,BD20・ブル・ゴノ
0x940d58@mhfdat-jp.bin,マエロル・エザー,BE20・マエロル・エザー
0x940d5c@mhfdat-jp.bin,マロエル・パーン,BF20・マロエル・パーン
0x940d60@mhfdat-jp.bin,ラエティ・エラス,C020・ラエティ・エラス
0x940d64@mhfdat-jp.bin,ミクキー・独奏,Miku Key Solo
0x940d68@mhfdat-jp.bin,ミクキー・二重奏,Miku Key Duo
0x940d6c@mhfdat-jp.bin,ミクキー・三重奏,Miku Key Trio
0x940d70@mhfdat-jp.bin,ミクキー・四重奏,Miku Key Quartet
0x940d74@mhfdat-jp.bin,ミクキー・五重奏,Miku Key Quintet
0x940d78@mhfdat-jp.bin,初音鍵盤・独奏,Hatsune Key Solo
0x940d7c@mhfdat-jp.bin,初音鍵盤・二重奏,Hatsune Key Duo
0x940d80@mhfdat-jp.bin,初音鍵盤・三重奏,Hatsune Key Trio
0x940d84@mhfdat-jp.bin,初音鍵盤・四重奏,Hatsune Key Quartet
0x940d88@mhfdat-jp.bin,初音鍵盤・五重奏,Hatsune Key Quintet
0x940d8c@mhfdat-jp.bin,ソナ・ストリングス,Sona Strings
0x940d90@mhfdat-jp.bin,ニャクーチョー【楽】,"Nyachuko ""Music"""
0x940d94@mhfdat-jp.bin,デュリオス,CD20・デュリオス
0x940d98@mhfdat-jp.bin,イニティホルン,Infinity Horn
0x940d9c@mhfdat-jp.bin,アウィスホルン,Awis Horn
0x940da0@mhfdat-jp.bin,ヴォーラトランペット,Vola Trumpet
0x940da4@mhfdat-jp.bin,ノーブルランケ,Noble Lance
0x940da8@mhfdat-jp.bin,ノーブルシュペア,Noble Spear
0x940dac@mhfdat-jp.bin,ノーブルクリス,Noble Kris
0x940db0@mhfdat-jp.bin,アスールリンピオ,Arthulympia
0x940db4@mhfdat-jp.bin,ゴールドティア貤,Golden Tears Ⅰ
0x940db8@mhfdat-jp.bin,ゴールドティア賖,Golden Tears Ⅱ
0x940dbc@mhfdat-jp.bin,ゴールドティア賕,Golden Tears Ⅲ
0x940dc0@mhfdat-jp.bin,ゴールドティア賙,Golden Tears Ⅳ
0x940dc4@mhfdat-jp.bin,シルバーティア貤,Silver Tears Ⅰ
0x940dc8@mhfdat-jp.bin,シルバーティア賖,Silver Tears Ⅱ
0x940dcc@mhfdat-jp.bin,シルバーティア賕,Silver Tears Ⅲ
0x940dd0@mhfdat-jp.bin,シルバーティア賙,Silver Tears Ⅳ
0x940dd4@mhfdat-jp.bin,ブロンズティア貤,Bronze Tears Ⅰ
0x940dd8@mhfdat-jp.bin,ブロンズティア賖,Bronze Tears Ⅱ
0x940ddc@mhfdat-jp.bin,ブロンズティア賕,Bronze Tears Ⅲ
0x940de0@mhfdat-jp.bin,ブロンズティア賙,Bronze Tears Ⅳ
0x940de4@mhfdat-jp.bin,ポルトランス貤【鉛】,"Port Lance Ⅰ ""Lead"""
0x940de8@mhfdat-jp.bin,ポルトランス賖【鉛】,"Port Lance Ⅱ ""Lead"""
0x940dec@mhfdat-jp.bin,ポルトランス賕【鉛】,"Port Lance Ⅲ ""Lead"""
0x940df0@mhfdat-jp.bin,オルディナトゥール,Ordina Teur
0x940df4@mhfdat-jp.bin,ポルトランス貤【青】,"Port Lance Ⅰ ""Blue"""
0x940df8@mhfdat-jp.bin,ポルトランス賖【青】,"Port Lance Ⅱ ""Blue"""
0x940dfc@mhfdat-jp.bin,ポルトランス賕【青】,"Port Lance Ⅲ ""Blue"""
0x940e00@mhfdat-jp.bin,ペルゾナール,Perzonal
0x940e04@mhfdat-jp.bin,ポルトランス貤【赤】,"Port Lance Ⅰ ""Red"""
0x940e08@mhfdat-jp.bin,ポルトランス賖【赤】,"Port Lance Ⅱ ""Red"""
0x940e0c@mhfdat-jp.bin,ポルトランス賕【赤】,"Port Lance Ⅲ ""Red"""
0x940e10@mhfdat-jp.bin,コンプタドール,Computero
0x940e14@mhfdat-jp.bin,ポルトランス貤【黄】,"Port Lance Ⅰ ""Yellow"""
0x940e18@mhfdat-jp.bin,ポルトランス賖【黄】,"Port Lance Ⅱ ""Yellow"""
0x940e1c@mhfdat-jp.bin,ポルトランス賕【黄】,"Port Lance Ⅲ ""Yellow"""
0x940e20@mhfdat-jp.bin,プロソピコス,Prozopikos
0x940e24@mhfdat-jp.bin,ポルトランス貤【白】,"Port Lance Ⅰ ""White"""
0x940e28@mhfdat-jp.bin,ポルトランス賖【白】,"Port Lance Ⅱ ""White"""
0x940e2c@mhfdat-jp.bin,ポルトランス賕【白】,"Port Lance Ⅲ ""White"""
0x940e30@mhfdat-jp.bin,ピルサナーリヌイ,F420・ピルサナーリヌイ
0x940e34@mhfdat-jp.bin,ポルトランス貤【黒】,"Port Lance Ⅰ ""Black"""
0x940e38@mhfdat-jp.bin,ポルトランス賖【黒】,"Port Lance Ⅱ ""Black"""
0x940e3c@mhfdat-jp.bin,ポルトランス賕【黒】,"Port Lance Ⅲ ""Black"""
0x940e40@mhfdat-jp.bin,ペイセイ,F820・ペイセイ
0x940e44@mhfdat-jp.bin,十文字槍【朱羅】,"CrossLance ""Shura"""
0x940e48@mhfdat-jp.bin,十文字槍【朱雀】,"CrossLance ""Vermilion"""
0x940e4c@mhfdat-jp.bin,十文字槍【灼炎】,"CrossLance ""Flaming"""
0x940e50@mhfdat-jp.bin,十文字槍【炎凰】,"CrossLance ""Acid Flame"""
0x940e54@mhfdat-jp.bin,十文字槍【天覇】,"CrossLance""Heaven"""
0x940e58@mhfdat-jp.bin,十文字槍【紅牙】,"CrossLance ""Red Tooth"""
0x940e5c@mhfdat-jp.bin,十文字槍【斬紅】,"CrossLance ""Red Killer"""
0x940e60@mhfdat-jp.bin,十文字槍【赤芒】,"CrossLance""Red Grass"""
0x940e64@mhfdat-jp.bin,十文字槍【焔翔】,"CrossLance ""Flamewheel"""
0x940e68@mhfdat-jp.bin,十文字槍【絶槍】,"CrossLance ""Extinction"""
0x940e6c@mhfdat-jp.bin,アスカルド,Asgard
0x940e70@mhfdat-jp.bin,エルダムド,0421・エルダムド
0x940e74@mhfdat-jp.bin,パティエール,0521・パティエール
0x940e78@mhfdat-jp.bin,イニティランス,Infinity Lance
0x940e7c@mhfdat-jp.bin,アウィスランス,Awis Lance
0x940e80@mhfdat-jp.bin,ヴォーラランス,Vola Lance
0x940e84@mhfdat-jp.bin,ダミー,
0x940e88@mhfdat-jp.bin,アルトラ・ヴァッサー,Altra Wasser
0x940e8c@mhfdat-jp.bin,アルトラ・ゲイザー,0B21・アルトラ・ゲイザー
0x940e90@mhfdat-jp.bin,アルトラ・ディウム,0C21・アルトラ・ディウム
0x940e94@mhfdat-jp.bin,プロケラエフィア,0D21・プロケラエフィア
0x940e98@mhfdat-jp.bin,ニンブスエフィア,0E21・ニンブスエフィア
0x940e9c@mhfdat-jp.bin,エーア・クティ,0F21・エーア・クティ
0x940ea0@mhfdat-jp.bin,エーア・ルプス,1021・エーア・ルプス
0x940ea4@mhfdat-jp.bin,エーア・ベスティ,1121・エーア・ベスティ
0x940ea8@mhfdat-jp.bin,アウジーエクサル,1221・アウジーエクサル
0x940eac@mhfdat-jp.bin,ベルヴァエクサル,1321・ベルヴァエクサル
0x940eb0@mhfdat-jp.bin,フラム・カリュプ,1421・フラム・カリュプ
0x940eb4@mhfdat-jp.bin,フラム・クストス,1521・フラム・クストス
0x940eb8@mhfdat-jp.bin,フラム・アルドル,1621・フラム・アルドル
0x940ebc@mhfdat-jp.bin,リェチ・カリュプ,1721・リェチ・カリュプ
0x940ec0@mhfdat-jp.bin,リェチ・クストス,1821・リェチ・クストス
0x940ec4@mhfdat-jp.bin,リェチ・アルドル,1921・リェチ・アルドル
0x940ec8@mhfdat-jp.bin,エクレール・カリュプ,1A21・エクレール・カリュプ
0x940ecc@mhfdat-jp.bin,エクレール・クストス,1B21・エクレール・クストス
0x940ed0@mhfdat-jp.bin,エクレール・アルドル,1C21・エクレール・アルドル
0x940ed4@mhfdat-jp.bin,ハロード・カリュプ,1D21・ハロード・カリュプ
0x940ed8@mhfdat-jp.bin,ハロード・クストス,1E21・ハロード・クストス
0x940edc@mhfdat-jp.bin,ハロード・アルドル,1F21・ハロード・アルドル
0x940ee0@mhfdat-jp.bin,アガトヴァランガ,2021・アガトヴァランガ
0x940ee4@mhfdat-jp.bin,ラスカーヴァランガ,2121・ラスカーヴァランガ
0x940ee8@mhfdat-jp.bin,イボル貤,Ibol Ⅰ
0x940eec@mhfdat-jp.bin,イボル賖,Ibol Ⅱ
0x940ef0@mhfdat-jp.bin,イボル賕,Ibol Ⅲ
0x940ef4@mhfdat-jp.bin,イボル賙,Ibol Ⅳ
0x940ef8@mhfdat-jp.bin,イボ・リア,Ibo Ria
0x940efc@mhfdat-jp.bin,イクサガキャノン,Ixaga Cannon
0x940f00@mhfdat-jp.bin,イクサガフォース,Ixaga Force
0x940f04@mhfdat-jp.bin,イクサガゲイザ―,Ixaga Gazer
0x940f08@mhfdat-jp.bin,イクサガブレイズ,Ixaga Blaze
0x940f0c@mhfdat-jp.bin,エクセリオスワード,Excalibur
0x940f10@mhfdat-jp.bin,ＦＭＸ【Ｓｌｉｍ】,"FMX ""Slim"""
0x940f14@mhfdat-jp.bin,アルテュールゲイズ,Arthur Gaze
0x940f18@mhfdat-jp.bin,ミールストーム,Maelstrom
0x940f1c@mhfdat-jp.bin,イニティキャノン,Infinity Cannon
0x940f20@mhfdat-jp.bin,アウィスガンランス,Awis Gunlance
0x940f24@mhfdat-jp.bin,ヴォーラガンランス,Vola Gunlance
0x940f28@mhfdat-jp.bin,シプレラナイフ,Shipler Knife
0x940f2c@mhfdat-jp.bin,ベルムナイフSP貤,Berum Knife SPⅠ
0x940f30@mhfdat-jp.bin,ベルムナイフSP賙,Berum Knife SPⅣ
0x940f34@mhfdat-jp.bin,ベルムナイフSP賱,Berum Knife SPⅦ
0x940f38@mhfdat-jp.bin,トレームナイフ,Torem Knife
0x940f3c@mhfdat-jp.bin,シプレラダブルアクス,Shipler Double Axe
0x940f40@mhfdat-jp.bin,ベルムアクスSP貤,Berum Double Axe SPⅠ
0x940f44@mhfdat-jp.bin,ベルムアクスSP賙,Berum Double Axe SPⅣ
0x940f48@mhfdat-jp.bin,ベルムアクスSP賱,Berum Double Axe SPⅦ
0x940f4c@mhfdat-jp.bin,トレームダブルアクス,Torem Double Axe
0x940f50@mhfdat-jp.bin,シプレラブレイド,Shipler Blade
0x940f54@mhfdat-jp.bin,ベルムブレイドSP貤,Berum Blade SPⅠ
0x940f58@mhfdat-jp.bin,ベルムブレイドSP賙,Berum Blade SPⅣ
0x940f5c@mhfdat-jp.bin,ベルムブレイドSP賱,Berum Blade SPⅦ
0x940f60@mhfdat-jp.bin,トレームブレイド,Torem Blade
0x940f64@mhfdat-jp.bin,シプレラソード,Shipler Sword
0x940f68@mhfdat-jp.bin,ベルムソードSP貤,Berum Sword SPⅠ
0x940f6c@mhfdat-jp.bin,ベルムソードSP賙,Berum Sword SPⅣ
0x940f70@mhfdat-jp.bin,ベルムソードSP賱,Berum Sword SPⅦ
0x940f74@mhfdat-jp.bin,トレームソード,Torem Sword
0x940f78@mhfdat-jp.bin,シプレラランス,Shipler Lance
0x940f7c@mhfdat-jp.bin,ベルムランスSP貤,Berum Lance SPⅠ
0x940f80@mhfdat-jp.bin,ベルムランスSP賙,Berum Lance SPⅣ
0x940f84@mhfdat-jp.bin,ベルムランスSP賱,Berum Lance SPⅦ
0x940f88@mhfdat-jp.bin,トレームランス,Torem Lance
0x940f8c@mhfdat-jp.bin,シプレラキャノン,Shipler Cannon
0x940f90@mhfdat-jp.bin,ベルムキャノンSP貤,Berum Cannon SPⅠ
0x940f94@mhfdat-jp.bin,ベルムキャノンSP賙,Berum Cannon SPⅣ
0x940f98@mhfdat-jp.bin,ベルムキャノンSP賱,Berum Cannon SPⅦ
0x940f9c@mhfdat-jp.bin,トレームキャノン,Torem Cannon
0x940fa0@mhfdat-jp.bin,シプレラメイス,Shipler Mace
0x940fa4@mhfdat-jp.bin,ベルムメイスSP貤,Berum Mace SPⅠ
0x940fa8@mhfdat-jp.bin,ベルムメイスSP賙,Berum Mace SPⅣ
0x940fac@mhfdat-jp.bin,ベルムメイスSP賱,Berum Mace SPⅦ
0x940fb0@mhfdat-jp.bin,トレームメイス,Torem Mace
0x940fb4@mhfdat-jp.bin,シプレラホルン,Shipler Horn
0x940fb8@mhfdat-jp.bin,ベルムホルンSP貤,Berum Horn SPⅠ
0x940fbc@mhfdat-jp.bin,ベルムホルンSP賙,Berum Horn SPⅣ
0x940fc0@mhfdat-jp.bin,ベルムホルンSP賱,Berum Horn SPⅦ
0x940fc4@mhfdat-jp.bin,トレームホルン,Torem Horn
0x940fc8@mhfdat-jp.bin,ダミー,
0x940fcc@mhfdat-jp.bin,ダミー,
0x940fd0@mhfdat-jp.bin,ダミー,
0x940fd4@mhfdat-jp.bin,ダミー,
0x940fd8@mhfdat-jp.bin,ダミー,
0x940fdc@mhfdat-jp.bin,ダミー,
0x940fe0@mhfdat-jp.bin,ダミー,
0x940fe4@mhfdat-jp.bin,ダミー,
0x940fe8@mhfdat-jp.bin,ダミー,
0x940fec@mhfdat-jp.bin,ダミー,
0x940ff0@mhfdat-jp.bin,ダミー,
0x940ff4@mhfdat-jp.bin,ダミー,
0x940ff8@mhfdat-jp.bin,ダミー,
0x940ffc@mhfdat-jp.bin,ダミー,
0x941000@mhfdat-jp.bin,ダミー,
0x941004@mhfdat-jp.bin,ダミー,
0x941008@mhfdat-jp.bin,ダミー,
0x94100c@mhfdat-jp.bin,ダミー,
0x941010@mhfdat-jp.bin,ダミー,
0x941014@mhfdat-jp.bin,ダミー,
0x941018@mhfdat-jp.bin,ダミー,
0x94101c@mhfdat-jp.bin,ダミー,
0x941020@mhfdat-jp.bin,ダミー,
0x941024@mhfdat-jp.bin,ダミー,
0x941028@mhfdat-jp.bin,ダミー,
0x94102c@mhfdat-jp.bin,ダミー,
0x941030@mhfdat-jp.bin,ダミー,
0x941034@mhfdat-jp.bin,ダミー,
0x941038@mhfdat-jp.bin,ダミー,
0x94103c@mhfdat-jp.bin,ダミー,
0x941040@mhfdat-jp.bin,ダミー,
0x941044@mhfdat-jp.bin,ダミー,
0x941048@mhfdat-jp.bin,ダミー,
0x94104c@mhfdat-jp.bin,ダミー,
0x941050@mhfdat-jp.bin,ダミー,
0x941054@mhfdat-jp.bin,ダミー,
0x941058@mhfdat-jp.bin,ダミー,
0x94105c@mhfdat-jp.bin,ダミー,
0x941060@mhfdat-jp.bin,ダミー,
0x941064@mhfdat-jp.bin,ダミー,
0x941068@mhfdat-jp.bin,ダミー,
0x94106c@mhfdat-jp.bin,ダミー,
0x941070@mhfdat-jp.bin,ダミー,
0x941074@mhfdat-jp.bin,ダミー,
0x941078@mhfdat-jp.bin,ダミー,
0x94107c@mhfdat-jp.bin,ダミー,
0x941080@mhfdat-jp.bin,ダミー,
0x941084@mhfdat-jp.bin,ダミー,
0x941088@mhfdat-jp.bin,ダミー,
0x94108c@mhfdat-jp.bin,ダミー,
0x941090@mhfdat-jp.bin,ダミー,
0x941094@mhfdat-jp.bin,ダミー,
0x941098@mhfdat-jp.bin,ダミー,
0x94109c@mhfdat-jp.bin,ダミー,
0x9410a0@mhfdat-jp.bin,ダミー,
0x9410a4@mhfdat-jp.bin,ダミー,
0x9410a8@mhfdat-jp.bin,ダミー,
0x9410ac@mhfdat-jp.bin,ダミー,
0x9410b0@mhfdat-jp.bin,ダミー,
0x9410b4@mhfdat-jp.bin,ダミー,
0x9410b8@mhfdat-jp.bin,ダミー,
0x9410bc@mhfdat-jp.bin,ダミー,
0x9410c0@mhfdat-jp.bin,ダミー,
0x9410c4@mhfdat-jp.bin,クックザリッパー,Kut-Ku Ripper
0x9410c8@mhfdat-jp.bin,クックツーガイ,Dual Kut-Ku
0x9410cc@mhfdat-jp.bin,怪翼大剣,Monster Blade
0x9410d0@mhfdat-jp.bin,カゲロウノダチ,Ephemerality Nodachi
0x9410d4@mhfdat-jp.bin,クックディーグァ,Kut-ku Digger
0x9410d8@mhfdat-jp.bin,九九式バスーン,Kut-Ku Basson
0x9410dc@mhfdat-jp.bin,シャプリクック,Sharp Prick
0x9410e0@mhfdat-jp.bin,硬銃槍,Hard Gunlance
0x9410e4@mhfdat-jp.bin,アスタグラーボ,A121・アスタグラーボ
0x9410e8@mhfdat-jp.bin,アスタトンディーロ,Asta Tondiro
0x9410ec@mhfdat-jp.bin,アスタスパード,Asta Spard
0x9410f0@mhfdat-jp.bin,アスタトランチーロ,Asta Tarantillo
0x9410f4@mhfdat-jp.bin,アスタマルテーロ,Asta Martello
0x9410f8@mhfdat-jp.bin,アスタムジキーロ,A621・アスタムジキーロ
0x9410fc@mhfdat-jp.bin,アスタランツォ,Asta Ranzo
0x941100@mhfdat-jp.bin,アスタアルティレリオ,Asta Artillerio
0x941104@mhfdat-jp.bin,シーラモフモフ,Shira Fluff
0x941108@mhfdat-jp.bin,シーラクルイーク,Shira Kuriko
0x94110c@mhfdat-jp.bin,シーラリヴァンズ,Shira Revans
0x941110@mhfdat-jp.bin,フォールベーネ,Fall Vene
0x941114@mhfdat-jp.bin,イザームヴェーレ,Isamvere
0x941118@mhfdat-jp.bin,フェルメミーナ,Fermemina
0x94111c@mhfdat-jp.bin,フォールクレス,AF21・フォールクレス
0x941120@mhfdat-jp.bin,デスターオルフ,Death Strike
0x941124@mhfdat-jp.bin,毒奏笛ゲリョス,Poison Flute Guerrius
0x941128@mhfdat-jp.bin,コンターガイスト,Contour Geist
0x94112c@mhfdat-jp.bin,アーテムウェーネ,Atemwayne
0x941130@mhfdat-jp.bin,アズムククリ,Azum Kukris
0x941134@mhfdat-jp.bin,クルードボンボン,Crude Bonbon
0x941138@mhfdat-jp.bin,アズムブレード,Azm Blade
0x94113c@mhfdat-jp.bin,クルードマンティス,Crude Mantis
0x941140@mhfdat-jp.bin,クルードコーン,Crude Cone
0x941144@mhfdat-jp.bin,グォーボンゴ,Guo Bongo
0x941148@mhfdat-jp.bin,アズムジャベリン,Azm Javelin
0x94114c@mhfdat-jp.bin,アズムガンランス,Azm Gunlance
0x941150@mhfdat-jp.bin,ザン・ジャロ,Zan Jaro
0x941154@mhfdat-jp.bin,ダン・ジャロ,Dan Jaro
0x941158@mhfdat-jp.bin,ボン・ジャロ,Bon Jaro
0x94115c@mhfdat-jp.bin,プリンセスプライド,Princess Pride
0x941160@mhfdat-jp.bin,インテラルヴェック,C021・インテラルヴェック
0x941164@mhfdat-jp.bin,ヴァルキリーアンカー,Valkrie Anchor
0x941168@mhfdat-jp.bin,真・飛竜刀【時継】,True Wyvern Blade
0x94116c@mhfdat-jp.bin,スカルブレイク,Skull Break
0x941170@mhfdat-jp.bin,バロアカンパナ,C421・バロアカンパナ
0x941174@mhfdat-jp.bin,フェローテイル,Fairy Tale
0x941178@mhfdat-jp.bin,クォンデガンランス,Quand Gunlance
0x94117c@mhfdat-jp.bin,シュラーマタル,Schramatar
0x941180@mhfdat-jp.bin,ローカオリク,C821・ローカオリク
0x941184@mhfdat-jp.bin,ローカアルジラ,C921・ローカアルジラ
0x941188@mhfdat-jp.bin,伐砕刃【荒繰】,Fierce Rock Slasher
0x94118c@mhfdat-jp.bin,ローカクルーデ,Crude Rock
0x941190@mhfdat-jp.bin,ローカラスティマ,Rocarathima
0x941194@mhfdat-jp.bin,ローカクバーレ,Lockbare
0x941198@mhfdat-jp.bin,ヴィーミルオリクト,Vimir Orict
