location,source,target
0x45af34@mhfdat-jp.bin,ジェスＧガード,Jess G Guard
0x45af38@mhfdat-jp.bin,ジェスGFガード,Jess GF Guard
0x45af3c@mhfdat-jp.bin,ジェスGXガード,Jess GX Guard
0x45af40@mhfdat-jp.bin,タングスＧアーム,Tangusu G Arms
0x45af44@mhfdat-jp.bin,タングスGFアーム,Tangusu GF Arms
0x45af48@mhfdat-jp.bin,タングスGXアーム,Tangusu GX Arms
0x45af4c@mhfdat-jp.bin,コバルタＧガード,Kobaruta G Guard
0x45af50@mhfdat-jp.bin,コバルタGFガード,Kobaruta GF Guard
0x45af54@mhfdat-jp.bin,コバルタGXガード,Kobaruta GX Guard
0x45af58@mhfdat-jp.bin,ブレオＧアーム,Breo G Arms
0x45af5c@mhfdat-jp.bin,ブレオGFアーム,Breo GF Arms
0x45af60@mhfdat-jp.bin,ブレオGXアーム,Breo GX Arms
0x45af64@mhfdat-jp.bin,ハロキュアーム,Harokyu Arms
0x45af68@mhfdat-jp.bin,ハロキュＦアーム,Harokyu F Arms
0x45af6c@mhfdat-jp.bin,ハロキュFYアーム,Harokyu FY Arms
0x45af70@mhfdat-jp.bin,ハロキュHSアーム,Harokyu HS Arms
0x45af74@mhfdat-jp.bin,ハロキュＧアーム,Harokyu G Arms
0x45af78@mhfdat-jp.bin,ハロキュGFアーム,Harokyu GF Arms
0x45af7c@mhfdat-jp.bin,ハロキュGXアーム,Harokyu GX Arms
0x45af80@mhfdat-jp.bin,ブルックグローブ,Brooke グローブ
0x45af84@mhfdat-jp.bin,ブルックＦグローブ,Brooke Fグローブ
0x45af88@mhfdat-jp.bin,ブルックFYグローブ,Brooke FYグローブ
0x45af8c@mhfdat-jp.bin,ブルックHSグローブ,Brooke HSグローブ
0x45af90@mhfdat-jp.bin,ブルックＧグローブ,Brooke Gグローブ
0x45af94@mhfdat-jp.bin,ブルックGFグローブ,Brooke GFグローブ
0x45af98@mhfdat-jp.bin,ブルックGXグローブ,Brooke GXグローブ
0x45af9c@mhfdat-jp.bin,ブルックミトン,Brooke ミトン
0x45afa0@mhfdat-jp.bin,ブルックＦミトン,Brooke Fミトン
0x45afa4@mhfdat-jp.bin,ブルックFYミトン,Brooke FYミトン
0x45afa8@mhfdat-jp.bin,ブルックHSミトン,Brooke HSミトン
0x45afac@mhfdat-jp.bin,ブルックＧミトン,Brooke Gミトン
0x45afb0@mhfdat-jp.bin,ブルックGFミトン,Brooke GFミトン
0x45afb4@mhfdat-jp.bin,ブルックGXミトン,Brooke GXミトン
0x45afb8@mhfdat-jp.bin,淡桜【袖】,Pale Sakura [Sleeve 】
0x45afbc@mhfdat-jp.bin,淡桜Ｆ【袖】,Pale Sakura F [Sleeve 】
0x45afc0@mhfdat-jp.bin,淡桜FY【袖】,Pale Sakura FY [Sleeve 】
0x45afc4@mhfdat-jp.bin,淡桜HS【袖】,Pale Sakura HS [Sleeve 】
0x45afc8@mhfdat-jp.bin,淡桜Ｇ【袖】,Pale Sakura G [Sleeve 】
0x45afcc@mhfdat-jp.bin,淡桜GF【袖】,Pale Sakura GF [Sleeve 】
0x45afd0@mhfdat-jp.bin,淡桜GX【袖】,Pale Sakura GX [Sleeve 】
0x45afd4@mhfdat-jp.bin,桜雲【袖】,Sakura Cloud [Sleeve 】
0x45afd8@mhfdat-jp.bin,桜雲Ｆ【袖】,Sakura Cloud F [Sleeve 】
0x45afdc@mhfdat-jp.bin,桜雲FY【袖】,Sakura Cloud FY [Sleeve 】
0x45afe0@mhfdat-jp.bin,桜雲HS【袖】,Sakura Cloud HS [Sleeve 】
0x45afe4@mhfdat-jp.bin,桜雲Ｇ【袖】,Sakura Cloud G [Sleeve 】
0x45afe8@mhfdat-jp.bin,桜雲GF【袖】,Sakura Cloud GF [Sleeve 】
0x45afec@mhfdat-jp.bin,桜雲GX【袖】,Sakura Cloud GX [Sleeve 】
0x45aff0@mhfdat-jp.bin,キニオルアーム,Kinioru Arms
0x45aff4@mhfdat-jp.bin,キニオルＦアーム,Kinioru F Arms
0x45aff8@mhfdat-jp.bin,キニオルFYアーム,Kinioru FY Arms
0x45affc@mhfdat-jp.bin,キニオルHSアーム,Kinioru HS Arms
0x45b000@mhfdat-jp.bin,キニオルＧアーム,Kinioru G Arms
0x45b004@mhfdat-jp.bin,キニオルGFアーム,Kinioru GF Arms
0x45b008@mhfdat-jp.bin,キニオルGXアーム,Kinioru GX Arms
0x45b00c@mhfdat-jp.bin,キニオルガード,Kinioru Guard
0x45b010@mhfdat-jp.bin,キニオルＦガード,Kinioru F Guard
0x45b014@mhfdat-jp.bin,キニオルFYガード,Kinioru FY Guard
0x45b018@mhfdat-jp.bin,キニオルHSガード,Kinioru HS Guard
0x45b01c@mhfdat-jp.bin,キニオルＧガード,Kinioru G Guard
0x45b020@mhfdat-jp.bin,キニオルGFガード,Kinioru GF Guard
0x45b024@mhfdat-jp.bin,キニオルGXガード,Kinioru GX Guard
0x45b028@mhfdat-jp.bin,カイオルアーム,Kaioru Arms
0x45b02c@mhfdat-jp.bin,カイオルＦアーム,Kaioru F Arms
0x45b030@mhfdat-jp.bin,カイオルFYアーム,Kaioru FY Arms
0x45b034@mhfdat-jp.bin,カイオルHSアーム,Kaioru HS Arms
0x45b038@mhfdat-jp.bin,カイオルＧアーム,Kaioru G Arms
0x45b03c@mhfdat-jp.bin,カイオルGFアーム,Kaioru GF Arms
0x45b040@mhfdat-jp.bin,カイオルGXアーム,Kaioru GX Arms
0x45b044@mhfdat-jp.bin,カイオルガード,Kaioru Guard
0x45b048@mhfdat-jp.bin,カイオルＦガード,Kaioru F Guard
0x45b04c@mhfdat-jp.bin,カイオルFYガード,Kaioru FY Guard
0x45b050@mhfdat-jp.bin,カイオルHSガード,Kaioru HS Guard
0x45b054@mhfdat-jp.bin,カイオルＧガード,Kaioru G Guard
0x45b058@mhfdat-jp.bin,カイオルGFガード,Kaioru GF Guard
0x45b05c@mhfdat-jp.bin,カイオルGXガード,Kaioru GX Guard
0x45b060@mhfdat-jp.bin,ユーリスアーム,Yurisu Arms
0x45b064@mhfdat-jp.bin,ユーリスＦアーム,Yurisu F Arms
0x45b068@mhfdat-jp.bin,ユーリスFYアーム,Yurisu FY Arms
0x45b06c@mhfdat-jp.bin,ユーリスHSアーム,Yurisu HS Arms
0x45b070@mhfdat-jp.bin,ユーリスＧアーム,Yurisu G Arms
0x45b074@mhfdat-jp.bin,ユーリスGFアーム,Yurisu GF Arms
0x45b078@mhfdat-jp.bin,ユーリスGXアーム,Yurisu GX Arms
0x45b07c@mhfdat-jp.bin,ユーリスガード,Yurisu Guard
0x45b080@mhfdat-jp.bin,ユーリスＦガード,Yurisu F Guard
0x45b084@mhfdat-jp.bin,ユーリスFYガード,Yurisu FY Guard
0x45b088@mhfdat-jp.bin,ユーリスHSガード,Yurisu HS Guard
0x45b08c@mhfdat-jp.bin,ユーリスＧガード,Yurisu G Guard
0x45b090@mhfdat-jp.bin,ユーリスGFガード,Yurisu GF Guard
0x45b094@mhfdat-jp.bin,ユーリスGXガード,Yurisu GX Guard
0x45b098@mhfdat-jp.bin,デゾルトアーム,Desordre Arms
0x45b09c@mhfdat-jp.bin,デゾルトＦアーム,Desordre F Arms
0x45b0a0@mhfdat-jp.bin,デゾルトFYアーム,Desordre FY Arms
0x45b0a4@mhfdat-jp.bin,デゾルトHSアーム,Desordre HS Arms
0x45b0a8@mhfdat-jp.bin,デゾルトＧアーム,Desordre G Arms
0x45b0ac@mhfdat-jp.bin,デゾルトGFアーム,Desordre GF Arms
0x45b0b0@mhfdat-jp.bin,デゾルトGXアーム,Desordre GX Arms
0x45b0b4@mhfdat-jp.bin,デゾルトガード,Desordre Guard
0x45b0b8@mhfdat-jp.bin,デゾルトＦガード,Desordre F Guard
0x45b0bc@mhfdat-jp.bin,デゾルトFYガード,Desordre FY Guard
0x45b0c0@mhfdat-jp.bin,デゾルトHSガード,Desordre HS Guard
0x45b0c4@mhfdat-jp.bin,デゾルトＧガード,Desordre G Guard
0x45b0c8@mhfdat-jp.bin,デゾルトGFガード,Desordre GF Guard
0x45b0cc@mhfdat-jp.bin,デゾルトGXガード,Desordre GX Guard
0x45b0d0@mhfdat-jp.bin,カーマインアーム黒,Carmine Arms Black
0x45b0d4@mhfdat-jp.bin,カーマインＦアーム黒,Carmine F Arms Black
0x45b0d8@mhfdat-jp.bin,カーマインFZアーム黒,Carmine FZ Arms Black
0x45b0dc@mhfdat-jp.bin,カーマインHSアーム黒,Carmine HS Arms Black
0x45b0e0@mhfdat-jp.bin,カーマインGSアーム黒,Carmine GS Arms Black
0x45b0e4@mhfdat-jp.bin,カーマインGPアーム黒,Carmine GP Arms Black
0x45b0e8@mhfdat-jp.bin,カーマインガード黒,Carmine Guard Black
0x45b0ec@mhfdat-jp.bin,カーマインＦガード黒,Carmine F Guard Black
0x45b0f0@mhfdat-jp.bin,カーマインFZガード黒,Carmine FZ Guard Black
0x45b0f4@mhfdat-jp.bin,カーマインHSガード黒,Carmine HS Guard Black
0x45b0f8@mhfdat-jp.bin,カーマインGSガード黒,Carmine GS Guard Black
0x45b0fc@mhfdat-jp.bin,カーマインGPガード黒,Carmine GP Guard Black
0x45b100@mhfdat-jp.bin,カーマインアーム青,Carmine Arms Blue
0x45b104@mhfdat-jp.bin,カーマインＦアーム青,Carmine F Arms Blue
0x45b108@mhfdat-jp.bin,カーマインFZアーム青,Carmine FZ Arms Blue
0x45b10c@mhfdat-jp.bin,カーマインHSアーム青,Carmine HS Arms Blue
0x45b110@mhfdat-jp.bin,カーマインGSアーム青,Carmine GS Arms Blue
0x45b114@mhfdat-jp.bin,カーマインGPアーム青,Carmine GP Arms Blue
0x45b118@mhfdat-jp.bin,カーマインガード青,Carmine Guard Blue
0x45b11c@mhfdat-jp.bin,カーマインＦガード青,Carmine F Guard Blue
0x45b120@mhfdat-jp.bin,カーマインFZガード青,Carmine FZ Guard Blue
0x45b124@mhfdat-jp.bin,カーマインHSガード青,Carmine HS Guard Blue
0x45b128@mhfdat-jp.bin,カーマインGSガード青,Carmine GS Guard Blue
0x45b12c@mhfdat-jp.bin,カーマインGPガード青,Carmine GP Guard Blue
0x45b130@mhfdat-jp.bin,カーマインアーム紫,Carmine Arms Purple
0x45b134@mhfdat-jp.bin,カーマインＦアーム紫,Carmine F Arms Purple
0x45b138@mhfdat-jp.bin,カーマインFZアーム紫,Carmine FZ Arms Purple
0x45b13c@mhfdat-jp.bin,カーマインHSアーム紫,Carmine HS Arms Purple
0x45b140@mhfdat-jp.bin,カーマインGSアーム紫,Carmine GS Arms Purple
0x45b144@mhfdat-jp.bin,カーマインGPアーム紫,Carmine GP Arms Purple
0x45b148@mhfdat-jp.bin,カーマインガード紫,Carmine Guard Purple
0x45b14c@mhfdat-jp.bin,カーマインＦガード紫,Carmine F Guard Purple
0x45b150@mhfdat-jp.bin,カーマインFZガード紫,Carmine FZ Guard Purple
0x45b154@mhfdat-jp.bin,カーマインHSガード紫,Carmine HS Guard Purple
0x45b158@mhfdat-jp.bin,カーマインGSガード紫,Carmine GS Guard Purple
0x45b15c@mhfdat-jp.bin,カーマインGPガード紫,Carmine GP Guard Purple
0x45b160@mhfdat-jp.bin,カーマインアーム白,Carmine Arms White
0x45b164@mhfdat-jp.bin,カーマインＦアーム白,Carmine F Arms White
0x45b168@mhfdat-jp.bin,カーマインFZアーム白,Carmine FZ Arms White
0x45b16c@mhfdat-jp.bin,カーマインHSアーム白,Carmine HS Arms White
0x45b170@mhfdat-jp.bin,カーマインGSアーム白,Carmine GS Arms White
0x45b174@mhfdat-jp.bin,カーマインGPアーム白,Carmine GP Arms White
0x45b178@mhfdat-jp.bin,カーマインガード白,Carmine Guard White
0x45b17c@mhfdat-jp.bin,カーマインＦガード白,Carmine F Guard White
0x45b180@mhfdat-jp.bin,カーマインFZガード白,Carmine FZ Guard White
0x45b184@mhfdat-jp.bin,カーマインHSガード白,Carmine HS Guard White
0x45b188@mhfdat-jp.bin,カーマインGSガード白,Carmine GS Guard White
0x45b18c@mhfdat-jp.bin,カーマインGPガード白,Carmine GP Guard White
0x45b190@mhfdat-jp.bin,リュウアーム・赤,Ryu Arms・Red
0x45b194@mhfdat-jp.bin,リュウＦアーム・赤,Ryu F Arms・Red
0x45b198@mhfdat-jp.bin,リュウFZアーム・赤,Ryu FZ Arms・Red
0x45b19c@mhfdat-jp.bin,リュウHSアーム・赤,Ryu HS Arms・Red
0x45b1a0@mhfdat-jp.bin,リュウGSアーム・赤,Ryu GS Arms・Red
0x45b1a4@mhfdat-jp.bin,リュウGPアーム・赤,Ryu GP Arms・Red
0x45b1a8@mhfdat-jp.bin,リュウガード・赤,Ryu Guard・Red
0x45b1ac@mhfdat-jp.bin,リュウＦガード・赤,Ryu F Guard・Red
0x45b1b0@mhfdat-jp.bin,リュウFZガード・赤,Ryu FZ Guard・Red
0x45b1b4@mhfdat-jp.bin,リュウHSガード・赤,Ryu HS Guard・Red
0x45b1b8@mhfdat-jp.bin,リュウGSガード・赤,Ryu GS Guard・Red
0x45b1bc@mhfdat-jp.bin,リュウGPガード・赤,Ryu GP Guard・Red
0x45b1c0@mhfdat-jp.bin,リュウアーム・青,Ryu Arms・Blue
0x45b1c4@mhfdat-jp.bin,リュウＦアーム・青,Ryu F Arms・Blue
0x45b1c8@mhfdat-jp.bin,リュウFZアーム・青,Ryu FZ Arms・Blue
0x45b1cc@mhfdat-jp.bin,リュウHSアーム・青,Ryu HS Arms・Blue
0x45b1d0@mhfdat-jp.bin,リュウGSアーム・青,Ryu GS Arms・Blue
0x45b1d4@mhfdat-jp.bin,リュウGPアーム・青,Ryu GP Arms・Blue
0x45b1d8@mhfdat-jp.bin,リュウガード・青,Ryu Guard・Blue
0x45b1dc@mhfdat-jp.bin,リュウＦガード・青,Ryu F Guard・Blue
0x45b1e0@mhfdat-jp.bin,リュウFZガード・青,Ryu FZ Guard・Blue
0x45b1e4@mhfdat-jp.bin,リュウHSガード・青,Ryu HS Guard・Blue
0x45b1e8@mhfdat-jp.bin,リュウGSガード・青,Ryu GS Guard・Blue
0x45b1ec@mhfdat-jp.bin,リュウGPガード・青,Ryu GP Guard・Blue
0x45b1f0@mhfdat-jp.bin,リュウアーム・橙,Ryu Arms・Orange
0x45b1f4@mhfdat-jp.bin,リュウＦアーム・橙,Ryu F Arms・Orange
0x45b1f8@mhfdat-jp.bin,リュウFZアーム・橙,Ryu FZ Arms・Orange
0x45b1fc@mhfdat-jp.bin,リュウHSアーム・橙,Ryu HS Arms・Orange
0x45b200@mhfdat-jp.bin,リュウGSアーム・橙,Ryu GS Arms・Orange
0x45b204@mhfdat-jp.bin,リュウGPアーム・橙,Ryu GP Arms・Orange
0x45b208@mhfdat-jp.bin,リュウガード・橙,Ryu Guard・Orange
0x45b20c@mhfdat-jp.bin,リュウＦガード・橙,Ryu F Guard・Orange
0x45b210@mhfdat-jp.bin,リュウFZガード・橙,Ryu FZ Guard・Orange
0x45b214@mhfdat-jp.bin,リュウHSガード・橙,Ryu HS Guard・Orange
0x45b218@mhfdat-jp.bin,リュウGSガード・橙,Ryu GS Guard・Orange
0x45b21c@mhfdat-jp.bin,リュウGPガード・橙,Ryu GP Guard・Orange
0x45b220@mhfdat-jp.bin,リュウアーム・黄,Ryu Arms・Yellow
0x45b224@mhfdat-jp.bin,リュウＦアーム・黄,Ryu F Arms・Yellow
0x45b228@mhfdat-jp.bin,リュウFZアーム・黄,Ryu FZ Arms・Yellow
0x45b22c@mhfdat-jp.bin,リュウHSアーム・黄,Ryu HS Arms・Yellow
0x45b230@mhfdat-jp.bin,リュウGSアーム・黄,Ryu GS Arms・Yellow
0x45b234@mhfdat-jp.bin,リュウGPアーム・黄,Ryu GP Arms・Yellow
0x45b238@mhfdat-jp.bin,リュウガード・黄,Ryu Guard・Yellow
0x45b23c@mhfdat-jp.bin,リュウＦガード・黄,Ryu F Guard・Yellow
0x45b240@mhfdat-jp.bin,リュウFZガード・黄,Ryu FZ Guard・Yellow
0x45b244@mhfdat-jp.bin,リュウHSガード・黄,Ryu HS Guard・Yellow
0x45b248@mhfdat-jp.bin,リュウGSガード・黄,Ryu GS Guard・Yellow
0x45b24c@mhfdat-jp.bin,リュウGPガード・黄,Ryu GP Guard・Yellow
0x45b250@mhfdat-jp.bin,キャリッジアーム,Carriage Arms
0x45b254@mhfdat-jp.bin,キャリッジＦアーム,Carriage F Arms
0x45b258@mhfdat-jp.bin,キャリッジFZアーム,Carriage FZ Arms
0x45b25c@mhfdat-jp.bin,キャリッジHSアーム,Carriage HS Arms
0x45b260@mhfdat-jp.bin,キャリッジGSアーム,Carriage GS Arms
0x45b264@mhfdat-jp.bin,キャリッジGPアーム,Carriage GP Arms
0x45b268@mhfdat-jp.bin,マーブルアーム,Marble Arms
0x45b26c@mhfdat-jp.bin,マーブルＦアーム,Marble F Arms
0x45b270@mhfdat-jp.bin,マーブルFZアーム,Marble FZ Arms
0x45b274@mhfdat-jp.bin,マーブルHSアーム,Marble HS Arms
0x45b278@mhfdat-jp.bin,マーブルGSアーム,Marble GS Arms
0x45b27c@mhfdat-jp.bin,マーブルGPアーム,Marble GP Arms
0x45b280@mhfdat-jp.bin,シャンディアーム,Shandy Arms
0x45b284@mhfdat-jp.bin,シャンディＦアーム,Shandy F Arms
0x45b288@mhfdat-jp.bin,シャンディFZアーム,Shandy FZ Arms
0x45b28c@mhfdat-jp.bin,シャンディHSアーム,Shandy HS Arms
0x45b290@mhfdat-jp.bin,シャンディGSアーム,Shandy GS Arms
0x45b294@mhfdat-jp.bin,シャンディGPアーム,Shandy GP Arms
0x45b298@mhfdat-jp.bin,シャンディガード,Shandy Guard
0x45b29c@mhfdat-jp.bin,シャンディＦガード,Shandy F Guard
0x45b2a0@mhfdat-jp.bin,シャンディFZガード,Shandy FZ Guard
0x45b2a4@mhfdat-jp.bin,シャンディHSガード,Shandy HS Guard
0x45b2a8@mhfdat-jp.bin,シャンディGSガード,Shandy GS Guard
0x45b2ac@mhfdat-jp.bin,シャンディGPガード,Shandy GP Guard
0x45b2b0@mhfdat-jp.bin,バンケットアーム,Banquet Arms
0x45b2b4@mhfdat-jp.bin,バンケットＦアーム,Banquet F Arms
0x45b2b8@mhfdat-jp.bin,バンケットFZアーム,Banquet FZ Arms
0x45b2bc@mhfdat-jp.bin,バンケットHSアーム,Banquet HS Arms
0x45b2c0@mhfdat-jp.bin,バンケットGSアーム,Banquet GS Arms
0x45b2c4@mhfdat-jp.bin,バンケットGPアーム,Banquet GP Arms
0x45b2c8@mhfdat-jp.bin,ヴェランアーム,ヴェラン Arms
0x45b2cc@mhfdat-jp.bin,ヴェランＦアーム,ヴェランF Arms
0x45b2d0@mhfdat-jp.bin,ヴェランFZアーム,ヴェランFZ Arms
0x45b2d4@mhfdat-jp.bin,ヴェランHSアーム,ヴェランHS Arms
0x45b2d8@mhfdat-jp.bin,ヴェランGSアーム,ヴェランGS Arms
0x45b2dc@mhfdat-jp.bin,ヴェランGPアーム,ヴェランGP Arms
0x45b2e0@mhfdat-jp.bin,ランデグアーム,ランデグ Arms
0x45b2e4@mhfdat-jp.bin,ランデグＦアーム,ランデグF Arms
0x45b2e8@mhfdat-jp.bin,ランデグFZアーム,ランデグFZ Arms
0x45b2ec@mhfdat-jp.bin,ランデグHSアーム,ランデグHS Arms
0x45b2f0@mhfdat-jp.bin,ランデグGSアーム,ランデグGS Arms
0x45b2f4@mhfdat-jp.bin,ランデグGPアーム,ランデグGP Arms
0x45b2f8@mhfdat-jp.bin,ランデグガード,ランデグ Guard
0x45b2fc@mhfdat-jp.bin,ランデグＦガード,ランデグF Guard
0x45b300@mhfdat-jp.bin,ランデグFZガード,ランデグFZ Guard
0x45b304@mhfdat-jp.bin,ランデグHSガード,ランデグHS Guard
0x45b308@mhfdat-jp.bin,ランデグGSガード,ランデグGS Guard
0x45b30c@mhfdat-jp.bin,ランデグGPガード,ランデグGP Guard
0x45b310@mhfdat-jp.bin,エンドレアーム,Endre Arms
0x45b314@mhfdat-jp.bin,エンドレＦアーム,Endre F Arms
0x45b318@mhfdat-jp.bin,エンドレFZアーム,Endre FZ Arms
0x45b31c@mhfdat-jp.bin,エンドレHSアーム,Endre HS Arms
0x45b320@mhfdat-jp.bin,エンドレGSアーム,Endre GS Arms
0x45b324@mhfdat-jp.bin,エンドレGPアーム,Endre GP Arms
0x45b328@mhfdat-jp.bin,エンドレガード,Endre Guard
0x45b32c@mhfdat-jp.bin,エンドレＦガード,Endre F Guard
0x45b330@mhfdat-jp.bin,エンドレFZガード,Endre FZ Guard
0x45b334@mhfdat-jp.bin,エンドレHSガード,Endre HS Guard
0x45b338@mhfdat-jp.bin,エンドレGSガード,Endre GS Guard
0x45b33c@mhfdat-jp.bin,エンドレGPガード,Endre GP Guard
0x45b340@mhfdat-jp.bin,サジタリオアーム赤,Sagittario Arms Red
0x45b344@mhfdat-jp.bin,サジタリオＦアーム赤,Sagittario F Arms Red
0x45b348@mhfdat-jp.bin,サジタリオFZアーム赤,Sagittario FZ Arms Red
0x45b34c@mhfdat-jp.bin,サジタリオHSアーム赤,Sagittario HS Arms Red
0x45b350@mhfdat-jp.bin,サジタリオGSアーム赤,Sagittario GS Arms Red
0x45b354@mhfdat-jp.bin,サジタリオGPアーム赤,Sagittario GP Arms Red
0x45b358@mhfdat-jp.bin,サジタリオガード赤,Sagittario Guard Red
0x45b35c@mhfdat-jp.bin,サジタリオＦガード赤,Sagittario F Guard Red
0x45b360@mhfdat-jp.bin,サジタリオFZガード赤,Sagittario FZ Guard Red
0x45b364@mhfdat-jp.bin,サジタリオHSガード赤,Sagittario HS Guard Red
0x45b368@mhfdat-jp.bin,サジタリオGSガード赤,Sagittario GS Guard Red
0x45b36c@mhfdat-jp.bin,サジタリオGPガード赤,Sagittario GP Guard Red
0x45b370@mhfdat-jp.bin,サジタリオアーム青,Sagittario Arms Blue
0x45b374@mhfdat-jp.bin,サジタリオＦアーム青,Sagittario F Arms Blue
0x45b378@mhfdat-jp.bin,サジタリオFZアーム青,Sagittario FZ Arms Blue
0x45b37c@mhfdat-jp.bin,サジタリオHSアーム青,Sagittario HS Arms Blue
0x45b380@mhfdat-jp.bin,サジタリオGSアーム青,Sagittario GS Arms Blue
0x45b384@mhfdat-jp.bin,サジタリオGPアーム青,Sagittario GP Arms Blue
0x45b388@mhfdat-jp.bin,サジタリオガード青,Sagittario Guard Blue
0x45b38c@mhfdat-jp.bin,サジタリオＦガード青,Sagittario F Guard Blue
0x45b390@mhfdat-jp.bin,サジタリオFZガード青,Sagittario FZ Guard Blue
0x45b394@mhfdat-jp.bin,サジタリオHSガード青,Sagittario HS Guard Blue
0x45b398@mhfdat-jp.bin,サジタリオGSガード青,Sagittario GS Guard Blue
0x45b39c@mhfdat-jp.bin,サジタリオGPガード青,Sagittario GP Guard Blue
0x45b3a0@mhfdat-jp.bin,サジタリオアーム紫,Sagittario Arms Purple
0x45b3a4@mhfdat-jp.bin,サジタリオＦアーム紫,Sagittario F Arms Purple
0x45b3a8@mhfdat-jp.bin,サジタリオFZアーム紫,Sagittario FZ Arms Purple
0x45b3ac@mhfdat-jp.bin,サジタリオHSアーム紫,Sagittario HS Arms Purple
0x45b3b0@mhfdat-jp.bin,サジタリオGSアーム紫,Sagittario GS Arms Purple
0x45b3b4@mhfdat-jp.bin,サジタリオGPアーム紫,Sagittario GP Arms Purple
0x45b3b8@mhfdat-jp.bin,サジタリオガード紫,Sagittario Guard Purple
0x45b3bc@mhfdat-jp.bin,サジタリオＦガード紫,Sagittario F Guard Purple
0x45b3c0@mhfdat-jp.bin,サジタリオFZガード紫,Sagittario FZ Guard Purple
0x45b3c4@mhfdat-jp.bin,サジタリオHSガード紫,Sagittario HS Guard Purple
0x45b3c8@mhfdat-jp.bin,サジタリオGSガード紫,Sagittario GS Guard Purple
0x45b3cc@mhfdat-jp.bin,サジタリオGPガード紫,Sagittario GP Guard Purple
0x45b3d0@mhfdat-jp.bin,サジタリオアーム緑,Sagittario Arms Green
0x45b3d4@mhfdat-jp.bin,サジタリオＦアーム緑,Sagittario F Arms Green
0x45b3d8@mhfdat-jp.bin,サジタリオFZアーム緑,Sagittario FZ Arms Green
0x45b3dc@mhfdat-jp.bin,サジタリオHSアーム緑,Sagittario HS Arms Green
0x45b3e0@mhfdat-jp.bin,サジタリオGSアーム緑,Sagittario GS Arms Green
0x45b3e4@mhfdat-jp.bin,サジタリオGPアーム緑,Sagittario GP Arms Green
0x45b3e8@mhfdat-jp.bin,サジタリオガード緑,Sagittario Guard Green
0x45b3ec@mhfdat-jp.bin,サジタリオＦガード緑,Sagittario F Guard Green
0x45b3f0@mhfdat-jp.bin,サジタリオFZガード緑,Sagittario FZ Guard Green
0x45b3f4@mhfdat-jp.bin,サジタリオHSガード緑,Sagittario HS Guard Green
0x45b3f8@mhfdat-jp.bin,サジタリオGSガード緑,Sagittario GS Guard Green
0x45b3fc@mhfdat-jp.bin,サジタリオGPガード緑,Sagittario GP Guard Green
0x45b400@mhfdat-jp.bin,ニーナアーム・赤,Nina Arms・Red
0x45b404@mhfdat-jp.bin,ニーナＦアーム・赤,Nina F Arms・Red
0x45b408@mhfdat-jp.bin,ニーナFZアーム・赤,Nina FZ Arms・Red
0x45b40c@mhfdat-jp.bin,ニーナHSアーム・赤,Nina HS Arms・Red
0x45b410@mhfdat-jp.bin,ニーナGSアーム・赤,Nina GS Arms・Red
0x45b414@mhfdat-jp.bin,ニーナGPアーム・赤,Nina GP Arms・Red
0x45b418@mhfdat-jp.bin,ニーナガード・赤,Nina Guard・Red
0x45b41c@mhfdat-jp.bin,ニーナＦガード・赤,Nina F Guard・Red
0x45b420@mhfdat-jp.bin,ニーナFZガード・赤,Nina FZ Guard・Red
0x45b424@mhfdat-jp.bin,ニーナHSガード・赤,Nina HS Guard・Red
0x45b428@mhfdat-jp.bin,ニーナGSガード・赤,Nina GS Guard・Red
0x45b42c@mhfdat-jp.bin,ニーナGPガード・赤,Nina GP Guard・Red
0x45b430@mhfdat-jp.bin,ニーナアーム・緑,Nina Arms・Green
0x45b434@mhfdat-jp.bin,ニーナＦアーム・緑,Nina F Arms・Green
0x45b438@mhfdat-jp.bin,ニーナFZアーム・緑,Nina FZ Arms・Green
0x45b43c@mhfdat-jp.bin,ニーナHSアーム・緑,Nina HS Arms・Green
0x45b440@mhfdat-jp.bin,ニーナGSアーム・緑,Nina GS Arms・Green
0x45b444@mhfdat-jp.bin,ニーナGPアーム・緑,Nina GP Arms・Green
0x45b448@mhfdat-jp.bin,ニーナガード・緑,Nina Guard・Green
0x45b44c@mhfdat-jp.bin,ニーナＦガード・緑,Nina F Guard・Green
0x45b450@mhfdat-jp.bin,ニーナFZガード・緑,Nina FZ Guard・Green
0x45b454@mhfdat-jp.bin,ニーナHSガード・緑,Nina HS Guard・Green
0x45b458@mhfdat-jp.bin,ニーナGSガード・緑,Nina GS Guard・Green
0x45b45c@mhfdat-jp.bin,ニーナGPガード・緑,Nina GP Guard・Green
0x45b460@mhfdat-jp.bin,ニーナアーム・桃,Nina Arms・Peach
0x45b464@mhfdat-jp.bin,ニーナＦアーム・桃,Nina F Arms・Peach
0x45b468@mhfdat-jp.bin,ニーナFZアーム・桃,Nina FZ Arms・Peach
0x45b46c@mhfdat-jp.bin,ニーナHSアーム・桃,Nina HS Arms・Peach
0x45b470@mhfdat-jp.bin,ニーナGSアーム・桃,Nina GS Arms・Peach
0x45b474@mhfdat-jp.bin,ニーナGPアーム・桃,Nina GP Arms・Peach
0x45b478@mhfdat-jp.bin,ニーナガード・桃,Nina Guard・Peach
0x45b47c@mhfdat-jp.bin,ニーナＦガード・桃,Nina F Guard・Peach
0x45b480@mhfdat-jp.bin,ニーナFZガード・桃,Nina FZ Guard・Peach
