location,source,target
0x9368ac@mhfdat-jp.bin,リースボウ,Wreath Bow
0x9368b0@mhfdat-jp.bin,アリースボウ,Awreath Bow
0x9368b4@mhfdat-jp.bin,ツリースボウ,Tsuwreath Bow
0x9368b8@mhfdat-jp.bin,ドリースボウ,Dowreath Bow
0x9368bc@mhfdat-jp.bin,フィリースボウ,Filwreath Bow
0x9368c0@mhfdat-jp.bin,アドレットリースボウ,Adret Wreath Bow
0x9368c4@mhfdat-jp.bin,ヴォーラシュナット,1908・ヴォーラシュナット
0x9368c8@mhfdat-jp.bin,ヴォーラスコール,Vola Squall
0x9368cc@mhfdat-jp.bin,ヴォーラストリエ,Vola Strier
0x9368d0@mhfdat-jp.bin,ノーブルアラート,Noble Alert
0x9368d4@mhfdat-jp.bin,ノーブルアルケイド,Noble Alcaide
0x9368d8@mhfdat-jp.bin,ノーブルアルクード,Noble Arcuda
0x9368dc@mhfdat-jp.bin,アスールエヘルシト,1F08・アスールエヘルシト
0x9368e0@mhfdat-jp.bin,ラブリーマインド,Lovely Mind
0x9368e4@mhfdat-jp.bin,ラブリーオーダー,Lovely Order
0x9368e8@mhfdat-jp.bin,ガウシカストーム,Anteka Storm
0x9368ec@mhfdat-jp.bin,ガウシカテンペスト,Anteka Tempest
0x9368f0@mhfdat-jp.bin,ハートスナイパー,Heart Sniper
0x9368f4@mhfdat-jp.bin,クリティカルハート,Critical Heart
0x9368f8@mhfdat-jp.bin,ヴァシムホッパー,Vashimu Hope
0x9368fc@mhfdat-jp.bin,ヴァシムフリーダム,Vashimu Freedom
0x936900@mhfdat-jp.bin,ダスク,Dusk
0x936904@mhfdat-jp.bin,ルークス・ドーン,Lucky Dawn
0x936908@mhfdat-jp.bin,桃華梓弓【香】,Aroma Sakura Spirit Bow
0x93690c@mhfdat-jp.bin,桃華梓弓【麗】,Grace Sakura Spirit Bow
0x936910@mhfdat-jp.bin,輝界白竜重砲【光叫】,"Zeru Scream ""Light"""
0x936914@mhfdat-jp.bin,輝界白竜重砲【輝叫】,"Zeru Scream ""Gleam"""
0x936918@mhfdat-jp.bin,輝界白竜重砲【眩叫】,"Zeru Scream ""Dazzle"""
0x93691c@mhfdat-jp.bin,輝界白竜重砲【耀叫】,"Zeru Scream ""Shine"""
0x936920@mhfdat-jp.bin,輝界白竜重砲【煌叫】,"Zeru Scream ""Luster"""
0x936924@mhfdat-jp.bin,輝界白竜砲【光囁】,"Zeru Murmur ""Light"""
0x936928@mhfdat-jp.bin,輝界白竜砲【輝囁】,"Zeru Murmur ""Gleam"""
0x93692c@mhfdat-jp.bin,輝界白竜砲【眩囁】,"Zeru Murmur ""Dazzle"""
0x936930@mhfdat-jp.bin,輝界白竜砲【耀囁】,"Zeru Murmur ""Shine"""
0x936934@mhfdat-jp.bin,輝界白竜砲【煌囁】,"Zeru Murmur ""Luster"""
0x936938@mhfdat-jp.bin,輝界白竜弓【光射】,"Zeru Archer ""Light"""
0x93693c@mhfdat-jp.bin,輝界白竜弓【輝射】,"Zeru Archer ""Gleam"""
0x936940@mhfdat-jp.bin,輝界白竜弓【眩射】,"Zeru Archer ""Dazzle"""
0x936944@mhfdat-jp.bin,輝界白竜弓【耀射】,"Zeru Archer ""Shine"""
0x936948@mhfdat-jp.bin,輝界白竜弓【煌射】,"Zeru Archer ""Luster"""
0x93694c@mhfdat-jp.bin,バル・オッジ,3B08・バル・オッジ
0x936950@mhfdat-jp.bin,バル・ヤスロク,Baru Bloodease
0x936954@mhfdat-jp.bin,バル・オルネ,Baru Bloodurn
0x936958@mhfdat-jp.bin,バル・ヤドハク,Baru Bloodvessel
0x93695c@mhfdat-jp.bin,バル・ヴェーチェ,Baru Bloodglitter
0x936960@mhfdat-jp.bin,バル・ヤフケド,Baru Bloodpower
0x936964@mhfdat-jp.bin,バル・グラース,Baru Bloodgrace
0x936968@mhfdat-jp.bin,バル・ヤブタセム,Baru Bloodpure
0x93696c@mhfdat-jp.bin,ゲネポスパークス,Gendrome Parks
0x936970@mhfdat-jp.bin,イーオスパークス,Iodrome Parks
0x936974@mhfdat-jp.bin,サブールフォール,Sablefall
0x936978@mhfdat-jp.bin,パワーサブール,4608・パワーサブール
0x93697c@mhfdat-jp.bin,ブロスフィアボウ,Blos Fear Bow
0x936980@mhfdat-jp.bin,ガノストリーマー,Plesioth Stream
0x936984@mhfdat-jp.bin,至極舞雷弓【天鶴】,Ex Crane Thndrdance Bow
0x936988@mhfdat-jp.bin,グラビデッドロア,Gravios Explosion Bowgun
0x93698c@mhfdat-jp.bin,喰血重砲バルヒル,Bloodeating Artillery
0x936990@mhfdat-jp.bin,喰血剛重砲ゴーラン,Blooddrinking Cannon
0x936994@mhfdat-jp.bin,喰血痺重砲ゲルネラ,Para Bloodeating Bow
0x936998@mhfdat-jp.bin,喰血毒重砲イシュバル,Toxic Bloodeating Cannon
0x93699c@mhfdat-jp.bin,崩壊と滅尽の弓,Collapse＆Extinction Bow
0x9369a0@mhfdat-jp.bin,トラグ・ベック,5008・トラグ・ベック
0x9369a4@mhfdat-jp.bin,トラグ・ロアー,5108・トラグ・ロアー
0x9369a8@mhfdat-jp.bin,トラグ・コール,5208・トラグ・コール
0x9369ac@mhfdat-jp.bin,ディアモ・ブラン,Ti amo Blanc
0x9369b0@mhfdat-jp.bin,アダマス・ホワイト,Adamas White
0x9369b4@mhfdat-jp.bin,ブレア・スウィージー,Burea Sweezy
0x9369b8@mhfdat-jp.bin,スウィージー・マナ,Sweezy Mana
0x9369bc@mhfdat-jp.bin,プルファ・セット,Purfa Set
0x9369c0@mhfdat-jp.bin,ザフラ・セット,Zafra Set
0x9369c4@mhfdat-jp.bin,フラム・ラディウム,Flamme Radium
0x9369c8@mhfdat-jp.bin,フラム・ラルマ,Flamme Larma
0x9369cc@mhfdat-jp.bin,スェズ・ウルガ,Suez Urga
0x9369d0@mhfdat-jp.bin,スェズ・アーチ,Suez Arch
0x9369d4@mhfdat-jp.bin,マルトーニル,Maltonil
0x9369d8@mhfdat-jp.bin,トーニルハラスエ,Tonil Harasue
0x9369dc@mhfdat-jp.bin,神威【再臨】,"God's Majesty ""2.Coming"""
0x9369e0@mhfdat-jp.bin,神居【再臨】,"God's Palace""2.Coming"""
0x9369e4@mhfdat-jp.bin,メラワン・ディーン,6108・メラワン・ディーン
0x9369e8@mhfdat-jp.bin,ディンナティメラス,6208・ディンナティメラス
0x9369ec@mhfdat-jp.bin,ヤクゥイ・ナルハル,6308・ヤクゥイ・ナルハル
0x9369f0@mhfdat-jp.bin,テオスヤクゥイウス,6408・テオスヤクゥイウス
0x9369f4@mhfdat-jp.bin,業弩壱式【円満】,6508・業弩壱式【円満】
0x9369f8@mhfdat-jp.bin,業弩壱式【千成】,6608・業弩壱式【千成】
0x9369fc@mhfdat-jp.bin,業弩弐式【円満】,6708・業弩弐式【円満】
0x936a00@mhfdat-jp.bin,業弩弐式【千成】,6808・業弩弐式【千成】
0x936a04@mhfdat-jp.bin,クリソス・ファテル,Chrysos Fetal
0x936a08@mhfdat-jp.bin,オルクリソスマガム,Ochrysos Magam
0x936a0c@mhfdat-jp.bin,ソス・ラムロ,6B08・ソス・ラムロ
0x936a10@mhfdat-jp.bin,ミラーソスグート,6C08・ミラーソスグート
0x936a14@mhfdat-jp.bin,ヒメカ・デンドゥラ,6D08・ヒメカ・デンドゥラ
0x936a18@mhfdat-jp.bin,ヒメカ・レジナドゥラ,6E08・ヒメカ・レジナドゥラ
0x936a1c@mhfdat-jp.bin,ミナ・バイテス,Mina Bytes
0x936a20@mhfdat-jp.bin,ミナ・フォルネ,Mina Forne
0x936a24@mhfdat-jp.bin,プロファスマライフル,Professional Rifle
0x936a28@mhfdat-jp.bin,レプティクテライフル,7208・レプティクテライフル
0x936a2c@mhfdat-jp.bin,イタシスランチャー,Itasis Launcher
0x936a30@mhfdat-jp.bin,エピガウスランチャー,Epigaus Launcher
0x936a34@mhfdat-jp.bin,リューフ・エントラ,Ryufu Entra
0x936a38@mhfdat-jp.bin,リューフ・コリナル,Ryufu Corinal
0x936a3c@mhfdat-jp.bin,ブロース・ラジル,Hallucination Blos
0x936a40@mhfdat-jp.bin,ブロース・ペルー,Illusion Blos
0x936a44@mhfdat-jp.bin,クロークジュディル,7908・クロークジュディル
0x936a48@mhfdat-jp.bin,クロークロディア,7A08・クロークロディア
0x936a4c@mhfdat-jp.bin,バドーモルド,7B08・バドーモルド
0x936a50@mhfdat-jp.bin,モルドグランデ,7C08・モルドグランデ
0x936a54@mhfdat-jp.bin,アイルーボウ【猫判】,"Felyne Bow ""Cat Stamp"""
0x936a58@mhfdat-jp.bin,メラルーボウ【猫面】,"Melynx Bow ""Cat Face"""
0x936a5c@mhfdat-jp.bin,プロクスクレイン,Prox Crane
0x936a60@mhfdat-jp.bin,ヒーシュライアー,8008・ヒーシュライアー
0x936a64@mhfdat-jp.bin,プラミアクレイン,Pramia Crane
0x936a68@mhfdat-jp.bin,カリマシュライアー,Kali Schreier
0x936a6c@mhfdat-jp.bin,リューフ・マルジェ,Ryufu Margie
0x936a70@mhfdat-jp.bin,ブロース・アルゼン,Writhe Blos
0x936a74@mhfdat-jp.bin,クロークルブラン,8508・クロークルブラン
0x936a78@mhfdat-jp.bin,モルドセジョン,8608・モルドセジョン
0x936a7c@mhfdat-jp.bin,アイルーボウ【金猫】,"Felyne Bow ""Golden Cat"""
0x936a80@mhfdat-jp.bin,メラルーボウ【宝猫】,"Melynx Bow""Treasure Cat"""
0x936a84@mhfdat-jp.bin,フォースシュライアー,8908・フォースシュライアー
0x936a88@mhfdat-jp.bin,ミラージシュライアー,Mirage Schreier
0x936a8c@mhfdat-jp.bin,ハイディンティメラ,8B08・ハイディンティメラ
0x936a90@mhfdat-jp.bin,マウヤクゥイラーグ,8C08・マウヤクゥイラーグ
0x936a94@mhfdat-jp.bin,業弩壱式【繁栄】,8D08・業弩壱式【繁栄】
0x936a98@mhfdat-jp.bin,業弩弐式【繁栄】,8E08・業弩弐式【繁栄】
0x936a9c@mhfdat-jp.bin,ミカクリソシア,Mika Chrysoshia
0x936aa0@mhfdat-jp.bin,ミラソスグリンマー,9008・ミラソスグリンマー
0x936aa4@mhfdat-jp.bin,ヒメカ・マイカドゥラ,9108・ヒメカ・マイカドゥラ
0x936aa8@mhfdat-jp.bin,ミナ・マルアノフ,Mina Maruanoff
0x936aac@mhfdat-jp.bin,ルオルティライフル,Loyalty Rifle
0x936ab0@mhfdat-jp.bin,アゲロスランチャー,Agelos Launcher
0x936ab4@mhfdat-jp.bin,ジェラシー賰,Jealousy Ⅵ
0x936ab8@mhfdat-jp.bin,エピデミック賰,Epidemic Ⅵ
0x936abc@mhfdat-jp.bin,ナーデルクルーガ,Nadel Klueger
0x936ac0@mhfdat-jp.bin,ナーデルルーク,Nadel Rook
0x936ac4@mhfdat-jp.bin,エイリア・ルジオ,9908・エイリア・ルジオ
0x936ac8@mhfdat-jp.bin,トーメン・ルジオ,9A08・トーメン・ルジオ
0x936acc@mhfdat-jp.bin,投影・偽螺旋剣賰,Fake Projection Ⅵ
0x936ad0@mhfdat-jp.bin,バル・アタクル,Baru Bloodattack
0x936ad4@mhfdat-jp.bin,バル・ウルオル,Baru Blooddesire
0x936ad8@mhfdat-jp.bin,バル・ツアンサル,Baru Blodimpulse
0x936adc@mhfdat-jp.bin,バル・クリミネル,Baru Bloodcrime
0x936ae0@mhfdat-jp.bin,バル・ジャック,Baru Bloodjack
0x936ae4@mhfdat-jp.bin,喰血銃クルィクガル,Bloodeating Gun
0x936ae8@mhfdat-jp.bin,喰血剛銃ヒュラン,Blooddrinking Gun
0x936aec@mhfdat-jp.bin,喰血痺銃ネートル,Para Bloodeating Gun
0x936af0@mhfdat-jp.bin,喰血毒銃オスカル,Toxic Bloodeating Gun
0x936af4@mhfdat-jp.bin,喰血弓ピルキュール,Bloodeating Bow
0x936af8@mhfdat-jp.bin,喰血剛弓ランデル,Blooddrinking Bow
0x936afc@mhfdat-jp.bin,喰血痺弓ネフィーモス,Para Bloodeating Bow
0x936b00@mhfdat-jp.bin,喰血毒弓イルミネ,Toxic Bloodeating Bow
0x936b04@mhfdat-jp.bin,コーレバミット,Core Summit
0x936b08@mhfdat-jp.bin,コーレブルグ,Core Burg
0x936b0c@mhfdat-jp.bin,コーレバザルマ,AB08・コーレバザルマ
0x936b10@mhfdat-jp.bin,コーレバグレス,AC08・コーレバグレス
0x936b14@mhfdat-jp.bin,コーレバトルディ,Core War
0x936b18@mhfdat-jp.bin,コーレガイト,AE08・コーレガイト
0x936b1c@mhfdat-jp.bin,コーレガネス,AF08・コーレガネス
0x936b20@mhfdat-jp.bin,コーレガネオス,B008・コーレガネオス
0x936b24@mhfdat-jp.bin,コーレガストム,B108・コーレガストム
0x936b28@mhfdat-jp.bin,コーレガンドロフ,B208・コーレガンドロフ
0x936b2c@mhfdat-jp.bin,コーレリグト,B308・コーレリグト
0x936b30@mhfdat-jp.bin,コーレリスド,B408・コーレリスド
0x936b34@mhfdat-jp.bin,コーレリザード,B508・コーレリザード
0x936b38@mhfdat-jp.bin,コーレリグネイド,B608・コーレリグネイド
0x936b3c@mhfdat-jp.bin,コーレリシュラード,B708・コーレリシュラード
0x936b40@mhfdat-jp.bin,バル・クレイン,Baru Bloodcrane
0x936b44@mhfdat-jp.bin,バル・ノート,B908・バル・ノート
0x936b48@mhfdat-jp.bin,真冥雷獄重砲【鮫鶲】,True Sparrow DarkboltGun
0x936b4c@mhfdat-jp.bin,真冥雷獄銃【雎鳩】,True Osprey Darkbolt Gun
0x936b50@mhfdat-jp.bin,真舞雷極弓【鳳嵐】,True Feng Darkbolt Bow
0x936b54@mhfdat-jp.bin,フリゲート＝ダオラ,Daora's Frigate
0x936b58@mhfdat-jp.bin,ドドンガ・フォース,Dodonga Force
0x936b5c@mhfdat-jp.bin,パラージゼスカル,BF08・パラージゼスカル
0x936b60@mhfdat-jp.bin,フィートゼスカル,C008・フィートゼスカル
0x936b64@mhfdat-jp.bin,ディマトゼスカル,C108・ディマトゼスカル
0x936b68@mhfdat-jp.bin,アレドゼスカル,C208・アレドゼスカル
0x936b6c@mhfdat-jp.bin,マザドゼスカル,C308・マザドゼスカル
0x936b70@mhfdat-jp.bin,グラドゼスカル,C408・グラドゼスカル
0x936b74@mhfdat-jp.bin,バズドゼスカル,C508・バズドゼスカル
0x936b78@mhfdat-jp.bin,パラージフェジカ,C608・パラージフェジカ
0x936b7c@mhfdat-jp.bin,フィートフェジカ,C708・フィートフェジカ
0x936b80@mhfdat-jp.bin,ディマトフェジカ,C808・ディマトフェジカ
0x936b84@mhfdat-jp.bin,アレドフェジカ,C908・アレドフェジカ
0x936b88@mhfdat-jp.bin,マザドフェジカ,CA08・マザドフェジカ
0x936b8c@mhfdat-jp.bin,グラドフェジカ,CB08・グラドフェジカ
0x936b90@mhfdat-jp.bin,バズドフェジカ,CC08・バズドフェジカ
0x936b94@mhfdat-jp.bin,パートルショット,CD08・パートルショット
0x936b98@mhfdat-jp.bin,サフィールショット,CE08・サフィールショット
0x936b9c@mhfdat-jp.bin,ダミー,
0x936ba0@mhfdat-jp.bin,ルビーショット,Ruby Shot
0x936ba4@mhfdat-jp.bin,オーパロショット,Opal Shot
0x936ba8@mhfdat-jp.bin,ディル・メレーナ,D208・ディル・メレーナ
0x936bac@mhfdat-jp.bin,レーヴ・ティアーナ,D308・レーヴ・ティアーナ
0x936bb0@mhfdat-jp.bin,アヴリルショット,April Shot
0x936bb4@mhfdat-jp.bin,ユーニウスショット,May Shot
0x936bb8@mhfdat-jp.bin,ダミー,
0x936bbc@mhfdat-jp.bin,デサンブルショット,December Shot
0x936bc0@mhfdat-jp.bin,ジューンショット,June Shot
0x936bc4@mhfdat-jp.bin,ディル・シェーン,D908・ディル・シェーン
0x936bc8@mhfdat-jp.bin,ベル・ティアーナ,DA08・ベル・ティアーナ
0x936bcc@mhfdat-jp.bin,カエラ＝アンスル,DB08・カエラ＝アンスル
0x936bd0@mhfdat-jp.bin,ジル＝アンスル,DC08・ジル＝アンスル
0x936bd4@mhfdat-jp.bin,テツギ＝ベルカナ,DD08・テツギ＝ベルカナ
0x936bd8@mhfdat-jp.bin,ドル＝ベルカナ,DE08・ドル＝ベルカナ
0x936bdc@mhfdat-jp.bin,きんねこ砲【四式】,Gold Cat Gun Mk4
0x936be0@mhfdat-jp.bin,きんねこ砲【伍式】,Gold Cat Gun Mk5
0x936be4@mhfdat-jp.bin,きんねこ砲【陸式】,Gold Cat Gun Mk6
0x936be8@mhfdat-jp.bin,ぎんねこ砲【四式】,Silver Cat Gun Mk4
0x936bec@mhfdat-jp.bin,ぎんねこ砲【伍式】,Silver Cat Gun Mk5
0x936bf0@mhfdat-jp.bin,ぎんねこ砲【陸式】,Silver Cat Gun Mk6
0x936bf4@mhfdat-jp.bin,アルクスカーディナル,Arcus Cardinal
0x936bf8@mhfdat-jp.bin,プエルタカーディナル,Puerta Cardinal
0x936bfc@mhfdat-jp.bin,アルクスソーサレス,Arcus Sorceress
0x936c00@mhfdat-jp.bin,プエルタソーサレス,Puerta Sorceress
0x936c04@mhfdat-jp.bin,クーゲル＝シュッド,Suedkugel
0x936c08@mhfdat-jp.bin,クーゲル＝ヴェスト,Westkugel
0x936c0c@mhfdat-jp.bin,クーゲル＝メリーディ,Meridiankugel
0x936c10@mhfdat-jp.bin,イスナアリア,Isna Aria
0x936c14@mhfdat-jp.bin,イスナバンク,Isna Bank
0x936c18@mhfdat-jp.bin,サラーサアリア,Sarah Aria
0x936c1c@mhfdat-jp.bin,サラーサバンク,Sarah Bank
0x936c20@mhfdat-jp.bin,ウォームラルゴ,Warm Largo
0x936c24@mhfdat-jp.bin,ウォームフォルム,Warm Form
0x936c28@mhfdat-jp.bin,ハームラルゴ,Harm Bow
0x936c2c@mhfdat-jp.bin,ハームフォルム,Harm Form
0x936c30@mhfdat-jp.bin,大工房長弓,Factory Chief Longbow L.
0x936c34@mhfdat-jp.bin,新鋭工房弓,New FactoryChiefLongbow
0x936c38@mhfdat-jp.bin,鋭作工房弓,Shrp FactoryChiefLongbow
0x936c3c@mhfdat-jp.bin,大工工房弓【翠雨】,"CarpntrFctoryLngbw""Rain"""
0x936c40@mhfdat-jp.bin,新鋭工房弓【翠雨】,"New FctoryLongbow ""Rain"""
0x936c44@mhfdat-jp.bin,鋭作工房弓【翠嵐】,"Shrp FctoryLngbow ""Rain"""
0x936c48@mhfdat-jp.bin,アリル・ストリバー,Allyl Striker
0x936c4c@mhfdat-jp.bin,ストリバルカン,Strival Cannon
0x936c50@mhfdat-jp.bin,フラゴールバルカン,FC08・フラゴールバルカン
0x936c54@mhfdat-jp.bin,バーバル・ドライト,Verbaldrit
0x936c58@mhfdat-jp.bin,ドライオートキャノン,Dry Auto Cannon
0x936c5c@mhfdat-jp.bin,エアオルトマキャノン,Air Auto Cannon
0x936c60@mhfdat-jp.bin,クルムズクリムゾン,0009・クルムズクリムゾン
0x936c64@mhfdat-jp.bin,ルルージャクリムゾン,Le Rouge Crimson
0x936c68@mhfdat-jp.bin,ラウドナクリムゾン,0209・ラウドナクリムゾン
0x936c6c@mhfdat-jp.bin,ソールプテリクス,Soulpterxy
0x936c70@mhfdat-jp.bin,ソーラアッシャム,Soul Asham
0x936c74@mhfdat-jp.bin,タイヤンアッシャム,0509・タイヤンアッシャム
0x936c78@mhfdat-jp.bin,デュース・サンクエ,Deuce Sanque
0x936c7c@mhfdat-jp.bin,デュース・セブシス,Deuce Cebucis
0x936c80@mhfdat-jp.bin,デュース・ヌフィット,Deuce Nufite
0x936c84@mhfdat-jp.bin,バスハープ・シュア,Brilliant Sun Star Shot
0x936c88@mhfdat-jp.bin,バスハープ・イゾア,0A09・バスハープ・イゾア
0x936c8c@mhfdat-jp.bin,バスハープ・アイーナ,0B09・バスハープ・アイーナ
0x936c90@mhfdat-jp.bin,レブ・ベルタム,0C09・レブ・ベルタム
0x936c94@mhfdat-jp.bin,シルターレブール,0D09・シルターレブール
0x936c98@mhfdat-jp.bin,トラヴァーレブール,0E09・トラヴァーレブール
0x936c9c@mhfdat-jp.bin,メルザ・ハイヤ−,Melza High
0x936ca0@mhfdat-jp.bin,メロルザハイト,1009・メロルザハイト
0x936ca4@mhfdat-jp.bin,メロルハイエスタ,1109・メロルハイエスタ
0x936ca8@mhfdat-jp.bin,バルバロイ・ハーデス,Barbaroi Hades
0x936cac@mhfdat-jp.bin,バルバロイ・リーデン,Barbaroi Leeden
0x936cb0@mhfdat-jp.bin,バルバロイ・ラーミス,Barbaroi Lamis
0x936cb4@mhfdat-jp.bin,バルバロイ・オルガス,Barbaroi Orgas
0x936cb8@mhfdat-jp.bin,バルバロイ・デラミス,Barbaroi Deramis
0x936cbc@mhfdat-jp.bin,バルバロイ・ベルムド,Barbaroi Belmund
0x936cc0@mhfdat-jp.bin,ダミー,
0x936cc4@mhfdat-jp.bin,ダミー,
0x936cc8@mhfdat-jp.bin,ベネウルスバルトロン,1A09・ベネウルスバルトロン
0x936ccc@mhfdat-jp.bin,レリック・マテリ,Relic Matter
0x936cd0@mhfdat-jp.bin,レリック・エレメ,Relic Element
0x936cd4@mhfdat-jp.bin,ユニカムトゥース,Unicom Tooth
0x936cd8@mhfdat-jp.bin,イクロムウィスパー,Ichrome Whisper
0x936cdc@mhfdat-jp.bin,メガデスランチャー,Mega Death Launcher
0x936ce0@mhfdat-jp.bin,エキドナモルター,Echidna Mortar
0x936ce4@mhfdat-jp.bin,ロータス＝ドラグーン,Lotus Dragoon
0x936ce8@mhfdat-jp.bin,ロータス＝テンペスト,Lotus Tempest
0x936cec@mhfdat-jp.bin,トゥームストライカ,Tomb Striker
0x936cf0@mhfdat-jp.bin,パラノイアストライカ,Paranoia Striker
0x936cf4@mhfdat-jp.bin,星鷲弓【極光】,"Star Eagle Bow ""Aurora"""
0x936cf8@mhfdat-jp.bin,星琴弓【極光】,"Hoshikin Bow ""Aurora"""
0x936cfc@mhfdat-jp.bin,ダミー,
0x936d00@mhfdat-jp.bin,ダミー,
0x936d04@mhfdat-jp.bin,ダミー,
0x936d08@mhfdat-jp.bin,ダミー,
0x936d0c@mhfdat-jp.bin,ダミー,
0x936d10@mhfdat-jp.bin,ダミー,
0x936d14@mhfdat-jp.bin,ダミー,
0x936d18@mhfdat-jp.bin,ダミー,
0x936d1c@mhfdat-jp.bin,ダミー,
0x936d20@mhfdat-jp.bin,ダミー,
0x936d24@mhfdat-jp.bin,ダミー,
0x936d28@mhfdat-jp.bin,ダミー,
0x936d2c@mhfdat-jp.bin,ダミー,
0x936d30@mhfdat-jp.bin,ダミー,
0x936d34@mhfdat-jp.bin,ダミー,
0x936d38@mhfdat-jp.bin,ダミー,
0x936d3c@mhfdat-jp.bin,ダミー,
0x936d40@mhfdat-jp.bin,ダミー,
0x936d44@mhfdat-jp.bin,ダミー,
0x936d48@mhfdat-jp.bin,ダミー,
0x936d4c@mhfdat-jp.bin,ダミー,
0x936d50@mhfdat-jp.bin,ダミー,
0x936d54@mhfdat-jp.bin,ダミー,
0x936d58@mhfdat-jp.bin,ダミー,
0x936d5c@mhfdat-jp.bin,ダミー,
0x936d60@mhfdat-jp.bin,ダミー,
0x936d64@mhfdat-jp.bin,ダミー,
0x936d68@mhfdat-jp.bin,ダミー,
0x936d6c@mhfdat-jp.bin,ダミー,
0x936d70@mhfdat-jp.bin,ダミー,
0x936d74@mhfdat-jp.bin,ダミー,
0x936d78@mhfdat-jp.bin,ダミー,
0x936d7c@mhfdat-jp.bin,ダミー,
0x936d80@mhfdat-jp.bin,ダミー,
0x936d84@mhfdat-jp.bin,ダミー,
0x936d88@mhfdat-jp.bin,ダミー,
0x936d8c@mhfdat-jp.bin,ダミー,
0x936d90@mhfdat-jp.bin,ダミー,
0x936d94@mhfdat-jp.bin,ダミー,
0x936d98@mhfdat-jp.bin,ダミー,
0x936d9c@mhfdat-jp.bin,ダミー,
0x936da0@mhfdat-jp.bin,ダミー,
0x936da4@mhfdat-jp.bin,ダミー,
0x936da8@mhfdat-jp.bin,ダミー,
0x936dac@mhfdat-jp.bin,ダミー,
0x936db0@mhfdat-jp.bin,ダミー,
0x936db4@mhfdat-jp.bin,ダミー,
0x936db8@mhfdat-jp.bin,ダミー,
0x936dbc@mhfdat-jp.bin,ダミー,
0x936dc0@mhfdat-jp.bin,ダミー,
0x936dc4@mhfdat-jp.bin,ダミー,
0x936dc8@mhfdat-jp.bin,ダミー,
0x936dcc@mhfdat-jp.bin,ダミー,
0x936dd0@mhfdat-jp.bin,ダミー,
0x936dd4@mhfdat-jp.bin,ダミー,
0x936dd8@mhfdat-jp.bin,ダミー,
0x936ddc@mhfdat-jp.bin,ダミー,
0x936de0@mhfdat-jp.bin,ダミー,
0x936de4@mhfdat-jp.bin,ダミー,
0x936de8@mhfdat-jp.bin,ダミー,
0x936dec@mhfdat-jp.bin,ダミー,
0x936df0@mhfdat-jp.bin,ダミー,
0x936df4@mhfdat-jp.bin,ダミー,
0x936df8@mhfdat-jp.bin,ダミー,
0x936dfc@mhfdat-jp.bin,ダミー,
0x936e00@mhfdat-jp.bin,ダミー,
0x936e04@mhfdat-jp.bin,ダミー,
0x936e08@mhfdat-jp.bin,ダミー,
0x936e0c@mhfdat-jp.bin,ダミー,
0x936e10@mhfdat-jp.bin,ダミー,
0x936e14@mhfdat-jp.bin,ダミー,
0x936e18@mhfdat-jp.bin,ダミー,
0x936e1c@mhfdat-jp.bin,ダミー,
0x936e20@mhfdat-jp.bin,ダミー,
0x936e24@mhfdat-jp.bin,ダミー,
0x936e28@mhfdat-jp.bin,ダミー,
0x936e2c@mhfdat-jp.bin,ダミー,
0x936e30@mhfdat-jp.bin,ダミー,
0x936e34@mhfdat-jp.bin,ダミー,
0x936e38@mhfdat-jp.bin,ダミー,
0x936e3c@mhfdat-jp.bin,ダミー,
0x936e40@mhfdat-jp.bin,ダミー,
0x936e44@mhfdat-jp.bin,ダミー,
0x936e48@mhfdat-jp.bin,ダミー,
0x936e4c@mhfdat-jp.bin,ダミー,
0x936e50@mhfdat-jp.bin,ダミー,
0x936e54@mhfdat-jp.bin,ダミー,
0x936e58@mhfdat-jp.bin,ダミー,
0x936e5c@mhfdat-jp.bin,ダミー,
0x936e60@mhfdat-jp.bin,ダミー,
0x936e64@mhfdat-jp.bin,ダミー,
0x936e68@mhfdat-jp.bin,ダミー,
0x936e6c@mhfdat-jp.bin,ダミー,
0x936e70@mhfdat-jp.bin,ダミー,
0x936e74@mhfdat-jp.bin,ダミー,
0x936e78@mhfdat-jp.bin,ダミー,
0x936e7c@mhfdat-jp.bin,ダミー,
0x936e80@mhfdat-jp.bin,ダミー,
0x936e84@mhfdat-jp.bin,ダミー,
0x936e88@mhfdat-jp.bin,ダミー,
0x936e8c@mhfdat-jp.bin,ダミー,
0x936e90@mhfdat-jp.bin,ダミー,
0x936e94@mhfdat-jp.bin,ダミー,
0x936e98@mhfdat-jp.bin,ダミー,
0x936e9c@mhfdat-jp.bin,ダミー,
0x936ea0@mhfdat-jp.bin,ダミー,
0x936ea4@mhfdat-jp.bin,ダミー,
0x936ea8@mhfdat-jp.bin,ダミー,
0x936eac@mhfdat-jp.bin,ダミー,
0x936eb0@mhfdat-jp.bin,ダミー,
0x936eb4@mhfdat-jp.bin,ダミー,
0x936eb8@mhfdat-jp.bin,ダミー,
0x936ebc@mhfdat-jp.bin,ダミー,
0x936ec0@mhfdat-jp.bin,ダミー,
0x936ec4@mhfdat-jp.bin,ダミー,
0x936ec8@mhfdat-jp.bin,ダミー,
0x936ecc@mhfdat-jp.bin,ダミー,
0x936ed0@mhfdat-jp.bin,ダミー,
0x936ed4@mhfdat-jp.bin,ダミー,
0x936ed8@mhfdat-jp.bin,ダミー,
